;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
385;19;BW 67;8,997850356832942;3317,3119855072455;69;0,0;3783,543;2867,344;227,5170515147286;27,3898343381595
386;20;BW 67;9,475837625506447;3898,252845238095;84;0,0;4480,483;3470,614;192,72780825164222;21,028327853240125
387;21;BW 67;10,010416022143618;4603,936864406779;59;0,0;5039,383;4044,418;239,75377002058738;31,21328222252717
388;22;BW 67;10,4796509298698;5253,809928571429;28;0,0;5742,157;4799,952;308,80972038936477;58,35955161354653
389;23;BW 67;11,032845250120811;5976,303500000001;20;0,0;6262,178;5410,681;225,08096400336512;50,32963359527076
390;24;BW 67;11,457351389767684;6316,020285714287;14;0,0;6368,835;6199,028;52,85502477740208;14,126099563320443
391;25;BW 67;11,994961925860528;6363,523666666666;9;0,0;6384,215;6302,219;28,19913703910078;9,399712346366927
392;26;BW 67;12,494345973079744;6379,962999999999;7;0,0;6381,388;6376,866;1,659686918266924;0,6273026914230663
393;27;BW 67;12,92010263255505;6378,498666666666;6;0,0;6383,475;6369,865;4,926231203127444;2,011125467106518
394;28;BW 67;13,494088691238128;6380,116666666666;3;0,0;6381,255;6379,232;1,0350808342025328;0,5976041982598548
395;9;BW 68;4,081746801833045;161,2525;4;0,0;217,867;82,781;57,75194335835519;28,875971679177596
396;10;BW 68;4,583148544024759;267,4465;4;0,0;358,228;193,83;71,86492532290468;35,93246266145234
397;11;BW 68;5,063336980945879;500,65028571428576;7;0,0;584,206;381,799;78,0037963557208;29,48266378230909
398;12;BW 68;5,539497090805085;686,7305555555555;9;0,0;820,885;555,7;81,326955277926;27,108985092642
399;13;BW 68;6,023126223724403;871,0643076923078;13;0,0;990,827;732,47;93,93173097644251;26,051974802204047
400;14;BW 68;6,550589683222734;1151,926909090909;22;0,0;1328,054;983,02;104,62570295327791;22,306274818848156
401;15;BW 68;7,022860352093535;1402,9609655172417;29;0,0;1665,103;1144,113;124,59260308285987;23,136265563830857
402;16;BW 68;7,485873093416995;1746,5787380952384;42;0,0;2046,039;1409,294;170,25870480852385;26,271488512162154
403;17;BW 68;7,930629185210985;2117,948255319149;47;0,0;2451,042;1835,094;148,91570968598722;21,72158872724946
404;18;BW 68;8,503923440166306;2618,8657575757575;33;0,0;2997,323;2385,686;148,26736837509753;25,810035941456942
405;19;BW 68;8,987351227603567;3125,1174545454546;33;0,0;3624,939;2759,135;227,12663787027637;39,53767272555634
406;20;BW 68;9,53396822677496;3714,689970588236;34;0,0;4054,312;3176,402;227,19374150104025;38,96340522066129
407;21;BW 68;10,000979769703319;4254,813555555556;54;0,0;4898,27;3630,312;273,6789715792333;37,24299076104338
408;22;BW 68;10,43042134005399;4778,437791666666;24;0,0;5262,434;4312,059;286,304287943406;58,44161805268455
409;23;BW 68;10,979638601051509;5495,372031249999;32;0,0;6006,17;5029,619;274,8812084237168;48,59259162429072
410;24;BW 68;11,434855864836482;6116,388071428571;14;0,0;6310,788;5887,368;135,02560077114939;36,08710975206859
411;25;BW 68;11,999876654951315;6302,26225;12;0,0;6374,504;6184,831;63,09914449517317;18,215154029961663
412;26;BW 68;12,427686630310626;6363,394857142857;7;0,0;6381,48;6337,445;17,988483347488074;6,79900762866859
413;27;BW 68;12,988462163257632;6377,69925;8;0,0;6381,219;6371,789;3,400867777914715;1,2023883338411603
414;29;BW 68;14,014460689573212;6381,247333333333;3;0,0;6381,995;6380,591;0,7064420240424379;0,40786449274776565
415;8;BW 70;3,671198559236766;64,02125;4;0,0;102,895;28,716;30,365032909307597;15,182516454653799
416;9;BW 70;4,047794580190608;144,13575;12;0,0;231,48;56,483;64,91243627747517;18,73860627927736
417;10;BW 70;4,538179825831974;281,4135428571428;35;0,0;373,181;196,838;40,838146899640776;6,902906721491916
418;11;BW 70;5,067007321200595;462,48025714285717;35;0,0;624,138;315,849;70,48911296552986;11,91483474697132
419;12;BW 70;5,504100107644055;652,4310181818181;55;0,0;808,114;480,831;84,05094559441004;11,333427191931339
420;13;BW 70;5,979583241284798;867,7196666666664;42;0,0;1033,035;720,328;84,32548813151269;13,01170530588103
421;14;BW 70;6,464675504608942;1135,4432826086959;46;0,0;1378,796;931,741;99,87902040850621;14,726358147865048
422;15;BW 70;7,012543361101722;1458,3228363636365;55;0,0;1900,892;1113,754;158,03231773194992;21,3090733759256
423;16;BW 70;7,517208452678131;1844,5380857142864;70;0,0;2140,899;1514,782;147,078682528276;17,57926491810061
424;17;BW 70;8,019951498536443;2290,9560747663554;107;0,0;2684,318;1973,023;167,9300536014304;16,234411042389688
425;18;BW 70;8,48110482586914;2738,8026388888893;72;0,0;3628,088;2237,55;236,29737013898438;27,847912133637244
426;19;BW 70;9,008504210084716;3303,4049062499994;64;0,0;3903,486;2787,421;283,1609221152063;35,395115264400786
427;20;BW 70;9,520342447811565;3950,8622295081955;61;0,0;4420,983;3506,471;227,90058424558674;29,179679741689036
428;21;BW 70;10,01747214384881;4530,794241379308;58;0,0;5185,627;4113,2;223,3694826905625;29,329849981819304
429;22;BW 70;10,436356315870079;5071,977852941176;34;0,0;5584,704;4470,302;257,5856576599893;44,17557584169081
430;23;BW 70;10,955585971258849;5714,157433333333;30;0,0;6223,3;5250,341;254,30242830327742;46,42905880334842
431;24;BW 70;11,456697378742476;6139,302294117648;17;0,0;6362,752;5950,523;122,21516124123323;29,641530520558717
432;25;BW 70;11,938313967821761;6341,487583333333;12;0,0;6377,532;6293,15;33,5744365375003;9,692104986407902
433;26;BW 70;12,408277346425018;6375,936599999999;5;0,0;6378,018;6370,739;3,018993756204226;1,3501350525040152
434;27;BW 70;12,9618732225896;6379,313333333333;6;0,0;6382,855;6374,57;3,0181345010897433;1,232148250459892
435;28;BW 70;13,399489824484709;6376,014999999999;3;0,0;6381,901;6367,463;7,579223443070904;4,375866695105309
436;7;BW 71;3,200658819965721;7,672;3;0,0;16,563;-9,001;14,449884670820039;8,342644804456997
437;8;BW 71;3,5753014996419132;76,33000000000001;10;0,0;126,417;21,324;31,473903090938332;9,952922062277878
438;9;BW 71;4,018989912707898;161,21738095238092;21;0,0;224,796;74,288;40,88069039103449;8,920898008522354
439;10;BW 71;4,520756519274679;296,47668965517244;29;0,0;375,518;176,675;59,719843360539635;11,089696508715974
440;11;BW 71;5,015595299466868;468,4814583333334;24;0,0;610,003;351,512;64,0285061141956;13,069764081037677
441;12;BW 71;5,450596213519243;631,8465454545453;22;0,0;799,081;505,445;75,65323593288576;16,12932409551125
442;13;BW 71;6,053150552257806;861,8044375;32;0,0;1009,881;673,752;100,80521948786166;17,820013569716323
443;14;BW 71;6,495972728489757;1141,5491538461536;52;0,0;1470,377;938,932;125,4003997909918;17,389906592696335
444;15;BW 71;7,0053717580536174;1465,5738297872335;47;0,0;1909,845;1092,407;175,45239172596564;25,592361627393245
445;16;BW 71;7,537227630171932;1875,199726027398;73;0,0;2394,698;1519,021;202,31362984596868;23,679019330585497
446;17;BW 71;7,986537648734081;2271,4065922330096;103;0,0;2713,799;1732,849;209,143034563994;20,607475528003004
447;18;BW 71;8,497199315700884;2727,7880681818187;88;0,0;3256,77;2273,22;202,02371354628096;21,535800224443868
448;19;BW 71;9,004104441564781;3327,607333333333;54;0,0;4309,819;3002,238;212,82741627670725;28,962142952935555
449;20;BW 71;9,475918904466281;3875,1584328358203;67;0,0;4737,602;3403,073;289,9073866809162;35,41782434559605
450;21;BW 71;10,028966328445312;4563,427953488372;43;0,0;5450,011;3844,253;345,16438717977303;52,63707557464501
451;22;BW 71;10,456806661339922;5178,5582631578945;38;0,0;5693,368;4573,077;321,86477153013345;52,21336064954645
452;23;BW 71;10,988655129521703;5747,037119999999;25;0,0;6282,937;4962,957;289,5649320311306;57,91298640622612
453;24;BW 71;11,526256789537914;6151,676681818181;22;0,0;6377,541;5781,192;181,19567981615006;38,63104873734501
454;25;BW 71;11,961318008934462;6303,978944444444;18;0,0;6379,959;6099,025;80,56857004584407;18,9901940766399
455;26;BW 71;12,59212851978865;6373,595999999999;6;0,0;6382,188;6344,726;14,323938019972283;5,847723209364016
456;27;BW 71;12,890780819297873;6371,708200000001;5;0,0;6381,908;6355,916;9,971341995940033;4,459319705964069
457;28;BW 71;13,408731258704456;6377,836;3;0,0;6381,605;6375,466;3,299959242172241;1,9052323567829368
458;29;BW 71;14,12961216220262;6379,620666666667;3;0,0;6381,488;6377,866;1,813626569427651;1,047097788068512
459;8;BW 72;3,5380617159336705;50,929166666666674;6;0,0;94,516;-13,54;36,143008438239704;14,755321407132335
460;9;BW 72;4,008520464403716;145,77538461538458;13;0,0;217,141;92,255;38,2967848466388;10,621617034612962
461;10;BW 72;4,480388580524712;261,46918181818177;33;0,0;408,486;132,863;60,76808753236281;10,578366234544385
462;11;BW 72;4,952757077409557;413,17012500000004;24;0,0;537,394;306,089;66,14255916698121;13,501293353412498
463;12;BW 72;5,5196895329106965;628,8320833333332;24;0,0;814,038;469,367;72,2344324879923;14,744791787925092
464;13;BW 72;6,051854130197293;863,2115;30;0,0;1048,701;702,824;91,6575611444483;16,734304601574454
465;14;BW 72;6,475484607946747;1095,6968695652174;46;0,0;1347,028;876,114;126,72255224152023;18,684220991430887
466;15;BW 72;7,03773991729894;1462,3213275862072;58;0,0;1802,515;1173,834;137,11908420163223;18,004617823508266
467;16;BW 72;7,495269806671077;1809,8089333333335;60;0,0;2156,601;1449,491;156,95998521860912;20,263446959087847
468;17;BW 72;8,01026540981548;2241,27698130841;107;0,0;2589,367;1752,225;170,3381934984093;16,46721471330331
469;18;BW 72;8,555577252478766;2812,4900519480516;77;0,0;3253,847;2401,868;190,06500527201183;21,659917565602594
470;19;BW 72;8,95848870228989;3222,7448750000003;64;0,0;3768,426;2756,315;249,38643775210093;31,173304719012616
471;20;BW 72;9,504266553827488;3862,089215384615;65;0,0;4480,871;3205,104;260,3866746317203;32,29699207851201
472;21;BW 72;10,025260129624135;4516,338811320755;53;0,0;5165,775;4065,185;282,37395101034804;38,78704515520089
473;22;BW 72;10,502000430849566;5121,067254901962;51;0,0;5601,956;4567,297;260,27278786379816;36,44548012601236
474;23;BW 72;10,969565645309013;5663,867219999998;50;0,0;6145,002;5060,052;243,66284448102323;34,459129931146926
475;24;BW 72;11,469770021935323;6178,7875555555565;27;0,0;6366,368;5859,586;136,1799890555858;26,207851113160917
476;25;BW 72;11,989293911597418;6351,645249999999;16;0,0;6380,82;6250,574;38,41699278444399;9,604248196110998
477;26;BW 72;12,387531978381226;6379,878444444445;9;0,0;6381,201;6375,556;1,7828970182762502;0,5942990060920834
478;34;BW 72;16,382256982983062;6378,703;3;0,0;6381,109;6374,976;3,2729501982163702;1,8896386779844605
479;8;BW 73;3,612608703118042;51,689;3;0,0;86,268;1,077;44,8014445860845;25,86612609185999
480;9;BW 73;4,01041418481232;171,5989;10;0,0;375,195;68,687;122,95865617754973;38,882941155459015
481;10;BW 73;4,465876211433072;196,2475;4;0,0;259,942;103,452;68,05976770212096;34,02988385106048
482;11;BW 73;4,981138708900622;415,13125;8;0,0;577,686;219,79;122,04900190116848;43,15083844068303
483;12;BW 73;5,507744409486275;680,6764166666668;12;0,0;810,472;489,613;93,29605931506273;26,932252479941383
484;13;BW 73;6,059567015713388;930,4278846153848;26;0,0;1188,657;630,79;138,28597437667406;27,120110838571268
485;14;BW 73;6,505181191296237;1163,1762826086958;46;0,0;1588,186;908,595;149,63317740656655;22,06220838249693
486;15;BW 73;6,967270543157297;1435,8197462686567;67;0,0;2022,794;1129,492;168,75273658830162;20,616428062598747
487;16;BW 73;7,497474449839735;1824,80775;36;0,0;2106,334;1502,972;181,96713574730626;30,327855957884378
488;17;BW 73;7,972441802723518;2207,8312181818183;55;0,0;2798,375;1739,132;213,2260958059665;28,75140089319134
489;18;BW 73;8,481168247272103;2650,6722558139536;43;0,0;3019,063;2324,33;166,8882458510561;25,450218897602298
490;19;BW 73;8,980233436869991;3190,7493333333337;30;0,0;3820,121;2651,736;240,44198819047503;43,898500234437975
491;20;BW 73;9,459000608142093;3724,6829687499994;32;0,0;4344,936;3096,494;281,7516460548402;49,807124883962366
