;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
570;21;BW 77;9,9969905268091;4354,774376811593;69;0,6292154105552953;4997,061;3754,35;282,66084646612114;34,02836713576962
571;22;BW 77;10,458326379988154;4994,763634615385;52;0,6303327925349769;5422,696;4470,073;265,9912227272959;36,88634586025492
572;23;BW 77;10,994836240748137;5570,191708333332;24;0,6049860771633034;6007,588;4976,278;278,1656026160266;56,78031586692157
573;24;BW 77;11,494661923360082;6068,803423076924;26;0,576840834364844;6374,602;5536,658;208,66541663422296;40,92265504730275
574;25;BW 77;11,90966257112368;6254,3058125;16;0,5344686979655474;6381,362;5900,591;139,77290641332863;34,94322660333216
575;26;BW 77;12,501193113834931;6370,2835000000005;6;0,47070184623822503;6381,22;6347,619;13,584504492251803;5,5458507357604665
576;27;BW 77;13,098516029763902;6376,093333333333;3;0,40957167232231867;6379,997;6370,359;5,073092383678061;2,9289512533403688
577;8;BW 78;3,640655686074146;76,49074999999999;4;0,2288292988753997;113,597;42,858;30,400529517044053;15,200264758522026
578;9;BW 78;3,9919818221597847;153,4650588235294;17;0,34824539207721844;219,455;68,987;47,16246689698095;11,438578387114639
579;10;BW 78;4,495592043142952;296,4246363636363;22;0,47097206421847465;394,096;223,153;54,04280103817668;11,521963895202994
580;11;BW 78;5,019319170139428;465,54006666666663;30;0,5314521398919277;687,694;342,191;79,14334726389409;14,44953219096652
581;12;BW 78;5,5484750215626635;697,3416756756757;37;0,5893404478193218;873,121;560,216;80,67786140022623;13,26335871215917
582;13;BW 78;5,990164047312064;907,8869772727273;44;0,6097575291022825;1155,724;732,305;98,29165714874271;14,818024853846984
583;14;BW 78;6,542390831146939;1231,926888888889;36;0,6350632978659085;1429,314;934,127;129,3525852053278;21,558764200887968
584;15;BW 78;7,012697946612491;1518,1758732394367;71;0,6354892658467315;1791,667;1243,223;135,55686695152068;16,087640334028926
585;16;BW 78;7,505173880221722;1891,6079538461538;65;0,6459373383481243;2275,741;1533,139;142,77902087594916;17,70955795925541
586;17;BW 78;7,992934238522439;2331,73467816092;87;0,6591768483688553;2797,617;1965,887;190,39893738725937;20,41290873926772
587;18;BW 78;8,500083249261088;2864,9959090909097;66;0,6734354933754285;3217,039;2437,2;218,1408419594113;26,85128148027092
588;19;BW 78;9,018029628959773;3475,6338965517243;87;0,6841330698626747;4014,059;2816,028;257,04857173413546;27,55849958183187
589;20;BW 78;9,482579483577176;3987,6257634408603;93;0,6751129702579084;4510,087;3322,729;262,10005074814956;27,178509181222417
590;21;BW 78;10,004877235007726;4620,076296874999;64;0,6659711090930849;5109,442;4023,896;248,41999341065227;31,052499176331533
591;22;BW 78;10,535328050332499;5319,0510625;32;0,656646302629814;5826,49;4746,307;267,3006699069526;47,252529076728266
592;23;BW 78;10,972782512923391;5779,250079999999;25;0,6314845176518733;6232,411;5234,728;292,72046968366703;58,544093936733404
593;24;BW 78;11,497401841817256;6088,88575;12;0,5783360003084276;6364,273;5721,583;204,48573638503936;59,02994747367067
594;25;BW 78;11,97811761739771;6268,7125;4;0,5265676398822469;6376,646;6014,521;170,4175427403726;85,2087713701863
595;26;BW 78;12,417585735229146;6374,855;3;0,4806183441374344;6380,23;6365,19;8,387697836713075;4,842639603907536
596;49;BW 78;24,126855375618387;6373,577333333334;3;0,06551226734856704;6374,69;6371,367;1,914219510226863;1,105175149517513
597;0;HK;3,5;5,112170643;0;0,0;0,0;0,0;0,0;0,0
598;0;HK;4,0;126,5348803;0;0,0;0,0;0,0;0,0;0,0
599;0;HK;5,0;457,1223788;0;0,0;0,0;0,0;0,0;0,0
600;0;HK;6,0;1007,110478;0;0,0;0,0;0,0;0,0;0,0
601;0;HK;7,0;1743,022208;0;0,0;0,0;0,0;0,0;0,0
602;0;HK;8,0;2642,228084;0;0,0;0,0;0,0;0,0;0,0
603;0;HK;9,0;3746,834988;0;0,0;0,0;0,0;0,0;0,0
604;0;HK;10,0;5092,412141;0;0,0;0,0;0,0;0,0;0,0
605;0;HK;11,0;6245,352513;0;0,0;0,0;0,0;0,0;0,0
606;0;HK;11,5;6386,350148;0;0,0;0,0;0,0;0,0;0,0
607;0;HK;12,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
608;0;HK;13,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
609;0;HK;14,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
610;0;HK;15,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
611;0;HK;16,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
612;0;HK;17,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
613;0;HK;18,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
614;0;HK;19,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
615;0;HK;20,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
616;0;HK;21,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
617;0;HK;22,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
618;0;HK;23,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
619;0;HK;24,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
620;0;HK;25,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
621;0;HK;26,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
622;0;HK;27,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
623;0;HK;28,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
624;0;HK;29,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
