;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
1242;31;R26;15,012778834973918;1333,1826310160432;187;0,0;3787,794;11,035;1211,2746614490866;88,5771757961643
1243;32;R26;15,520467885623802;1421,6899281437122;167;0,0;3788,567;11,036;1253,6725484973924;97,01209440175616
1244;33;R26;15,98705578775994;1289,9104912280702;171;0,0;3776,268;11,701;1148,4814416864679;87,82657092707393
1245;34;R26;16,48735330356816;1260,4757764705882;170;0,0;3788,435;86,089;1055,8178095510125;80,97752945271473
1246;35;R26;17,005365107593782;1202,3921488095239;168;0,0;3785,011;161,253;1069,641835582884;82,52465924502006
1247;36;R26;17,492323754541257;896,043546153846;130;0,0;3788,651;9,292;809,7903632324106;71,02331320305379
1248;37;R26;17,97934110102456;980,6308962264154;106;0,0;3788,437;9,405;900,3997326928157;87,45455308347917
1249;38;R26;18,479483332376727;663,0785638297873;94;0,0;3607,607;8,982;604,961625594613;62,39702738095413
1250;39;R26;19,011138970212844;1028,581456790124;81;0,0;3660,457;68,289;1185,8275977085375;131,75862196761528
1251;40;R26;19,49176136183257;938,8391688311691;77;0,0;3608,298;10,795;1161,0668179784896;132,31584388498618
1252;41;R26;20,005846383750136;1050,256630769231;65;0,0;3608,817;144,973;1175,314103653407;145,7797729056038
1253;42;R26;20,52257097558399;1269,645845238095;84;0,0;3607,878;250,488;1401,7373949157152;152,94208849170172
1254;43;R26;20,961898520197966;1027,3562307692307;65;0,0;3607,999;207,262;1240,1036899517687;153,8159320462657
1255;44;R26;21,450724769412478;713,6339268292684;41;0,0;3605,585;181,467;961,4050992926808;150,1462510554268
1256;45;R26;21,962152175818677;979,0852380952381;21;0,0;3606,926;228,867;1140,197531007058;248,81149966864768
1257;46;R26;22,48102941389398;909,7539259259261;27;0,0;3498,622;327,719;796,5633033806456;153,2986792111311
1258;47;R26;22,9799108992215;819,4408999999999;20;0,0;3413,825;251,695;870,466986800092;194,64233546544176
1259;48;R26;23,45562108569624;1206,3716363636363;11;0,0;3520,024;247,587;1174,6975501165628;354,1846378078497
1260;49;R26;24,026845623850477;1327,9143076923076;13;0,0;3397,764;154,97;1204,9405841502714;334,1903892339489
1261;50;R26;24,474389650552823;1340,3925833333333;12;0,0;3187,134;420,293;1042,9549788590161;301,07516889845675
1262;51;R26;25,023386672740227;1202,42825;4;0,0;2780,231;535,39;1056,9962381031687;528,4981190515844
1263;52;R26;25,503550491382875;1005,9757142857142;7;0,0;2583,798;202,084;909,0739993351685;343,59767508510754
1264;53;R26;25,923689567772705;769,6687499999999;8;0,0;2498,05;5,093;763,2255639056331;269,8409859062999
