;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
18;25;BW 05;12,038997985713191;6367,566428571428;7;0,32833660910638107;6379,217;6347,348;12,906769862584289;4,8783004693630465
19;26;BW 05;12,490976771887114;6365,4782;10;0,2938723207089956;6384,894;6323,487;18,98372571324081;6,003181172974544
20;27;BW 05;12,805414236698496;6364,6982499999995;4;0,2727179808551178;6377,427;6353,217;10,896329821702968;5,448164910851484
21;28;BW 05;13,404920969617313;6370,9963333333335;3;0,2379750524301806;6383,789;6351,936;16,826055281417723;9,714527546126048
22;7;BW 06;3,0062457508339655;1,6386666666666665;6;0,005426677709695291;29,266;-22,317;18,510779288475852;7,55699399967415
23;8;BW 06;3,532326952271391;37,24704761904762;21;0,0760371829578744;103,779;-24,972;33,95116313688854;7,408751190789814
24;9;BW 06;4,03203734793368;149,89089655172418;58;0,20573987340933178;301,565;51,017;53,22222707573775;6,988420786165267
25;10;BW 06;4,52421146976717;280,4052200000001;100;0,27244212219508385;400,833;133,698;58,5236148104025;5,85236148104025
26;11;BW 06;5,004562411453762;432,77483168316814;101;0,31065655140918375;622,424;294,776;62,96930308270361;6,265679840889461
27;12;BW 06;5,473757350406604;621,9824869565218;115;0,34122306688055204;834,536;409,727;75,87815989412691;7,075674894170068
28;13;BW 06;6,003004535546695;864,2046129032259;124;0,3594408357534727;1116,822;630,934;92,43259432915448;8,300692010803077
29;14;BW 06;6,491979416653505;1136,5976666666668;90;0,3737594717396083;1430,835;847,788;124,44718102458684;13,117884680832706
30;15;BW 06;7,006842305353423;1485,996794117647;68;0,38865807188286927;1801,99;1115,981;149,15337601080185;18,08750363852951
31;16;BW 06;7,462110351006598;1880,607738095238;42;0,40722090705752034;2403,742;1690,647;152,49372128794948;23,530292042916173
32;17;BW 06;8,021508400715659;2383,2532413793106;58;0,415450144237631;2863,445;2051,579;184,6274108771605;24,24276673040628
33;18;BW 06;8,490525498523356;2906,3024375;48;0,42722232985580494;3447,032;2575,415;219,94058532141796;31,74568903526113
34;19;BW 06;8,985935706048734;3416,8015064935057;77;0,42368850252575296;4109,167;2925,567;271,1155188343747;30,89648081351917
35;20;BW 06;9,488941157991366;4103,177725490195;51;0,4320996530099684;4857,151;3508,234;363,18183320706333;50,85562879206333
36;21;BW 06;9,996097866450608;4678,671684210527;38;0,42145180872756915;5258,782;4149,62;298,69854622888386;48,455302658942315
37;22;BW 06;10,564023262564492;5469,968314285715;35;0,41745879357309607;5903,122;4836,4;287,2125130688763;48,5477754862861
38;23;BW 06;11,014677656445786;5984,234565217391;23;0,4029118882276388;6353,023;5546,276;252,53655318493912;52,65751141535088
39;24;BW 06;11,500886057935313;6237,428249999999;28;0,3689168656593468;6380,187;5814,238;140,89470868823503;26,626597159568668
40;25;BW 06;11,991387324071416;6366,353428571429;7;0,3321997502053676;6380,551;6322,179;21,33664906412708;8,064495319305612
41;26;BW 06;12,455655304655126;6368,8865;8;0,2965381785673107;6381,163;6351,214;11,597857178929793;4,100461729227169
42;27;BW 06;12,999826572572509;6369,0470000000005;9;0,2608426644982294;6381,071;6345,966;13,636677582901326;4,545559194300442
43;7;BW 07;3,034363436811808;-3,6901428571428574;7;-0,011883852130737428;16,567;-46,154;22,927954200266623;8,665952126483472
44;8;BW 07;3,5284390775761407;49,05524999999999;20;0,10047418065033692;122,396;0,283;35,76161824737596;7,996540938652952
45;9;BW 07;4,025181809205688;151,33481249999997;80;0,20878494943110695;251,464;46,433;50,8126097309837;5,681022473632343
46;10;BW 07;4,499960726572616;286,72618269230765;104;0,2831118398099116;432,547;109,463;57,58686346589894;5,646856548831194
47;11;BW 07;4,99066699704258;437,97061764705865;102;0,31701955209732396;619,26;293,22;69,24107881729638;6,855888406400027
48;12;BW 07;5,499640481626579;631,7550338983051;118;0,3417139122662141;836,929;437,384;79,71371747096973;7,338242500209286
49;13;BW 07;5,9831504053378755;862,6934622641511;106;0,36239616696612814;1164,08;683,201;109,49175608324947;10,634779472833019
50;14;BW 07;6,48009611539766;1141,7267934782606;92;0,3775154239255852;1542,674;798,343;129,93357888505943;13,546512033778436
51;15;BW 07;6,977763212540711;1497,945049180328;61;0,3967016879288874;1860,385;1095,946;149,38654918582026;19,12698766169453
52;16;BW 07;7,485065125747008;1879,9231304347827;46;0,4033389756428134;2213,817;1584,556;167,29131649492402;24,66575895173961
53;17;BW 07;8,00534487271377;2382,1480377358494;53;0,41777789579790886;2828,174;2016,861;197,1304710509458;27,07795267502863
54;18;BW 07;8,511400441174686;2933,3564029850736;67;0,42803433950320346;3469,502;2534,131;212,87606200557593;26,00695021197959
55;19;BW 07;8,990052788212267;3468,036626865673;67;0,4294511793036502;4026,434;2829,98;252,30678302096632;30,82417948899832
56;20;BW 07;9,46431301662973;4095,395350877193;57;0,4346557170932281;4701,365;3522,078;261,86731213914777;34,6851728185953
57;21;BW 07;10,030327563360215;4856,377906249999;32;0,43299609130451155;5565,347;4157,219;361,9304373030959;63,98086663370792
58;22;BW 07;10,506901326198324;5507,8026176470585;34;0,4272393609600943;5986,521;4948,555;291,1242989064267;49,92740536305701
59;23;BW 07;11,017038842421108;6028,558958333332;24;0,4056352798823966;6366,674;5575,703;251,62191997198806;51,36210933589955
60;24;BW 07;11,4568251100863;6309,002608695652;23;0,37747196848657577;6380,813;6123,174;95,99444779149722;20,0162260339765
61;25;BW 07;11,94589729900711;6324,844375;8;0,3338184709726274;6381,136;6081,735;101,45405776287889;35,86942611151168
62;26;BW 07;12,441348141798247;6374,316777777778;9;0,29781609388224184;6381,492;6356,286;7,894874710497214;2,631624903499071
63;27;BW 07;12,892758208418885;6367,048666666667;3;0,2673114152630547;6375,631;6354,329;11,237524030378594;6,48798752396397
64;28;BW 07;13,40317942362517;6358,0844;5;0,23758534265075876;6383,254;6305,485;32,742472727331275;14,642878953949133
65;7;BW 08;3,1350379856397925;-0,10883333333333312;6;-0,00031779741379297485;14,889;-13,709;12,380283315282679;5,0542294989224406
66;8;BW 08;3,5684562058806475;48,786714285714275;28;0,09660003995624333;107,003;-7,282;31,861389533830046;6,02123665224789
67;9;BW 08;4,031974907426921;142,39327941176467;68;0,19545774318045764;290,026;-3,385;55,84226303785889;6,7718690846652105
68;10;BW 08;4,5210995701647425;271,93166019417487;103;0,26475514495811237;418,004;134,462;55,14610579491704;5,4337072616477355
69;11;BW 08;5,00979022169611;427,9721400000001;100;0,3062483276781097;585,542;302,182;66,61040744356984;6,661040744356984
70;12;BW 08;5,517615397653361;620,1529090909089;110;0,33217072942044334;865,806;450,788;83,79336179172327;7,989383569552915
71;13;BW 08;5,988796765620294;824,1106111111113;90;0,34521020850636713;1059,879;610,53;95,72810021104358;10,090627758258101
72;14;BW 08;6,496905656745525;1094,4120934579441;107;0,35906911576816547;1383,68;876,87;118,51164516019547;11,456953175319287
73;15;BW 08;6,979577580233097;1420,0564375000001;64;0,37578119040106694;1704,39;1138,213;140,52211442895145;17,56526430361893
74;16;BW 08;7,534246861893026;1831,533634615385;52;0,3853117124150477;2207,542;1552,847;157,50483705999397;21,84199100590035
75;17;BW 08;7,987435568021877;2252,8268275862074;58;0,397761326539246;2690,571;1889,659;180,0099933470692;23,636470105506046
76;18;BW 08;8,493995697464495;2764,771796296296;54;0,4059196077846941;3198,572;2427,078;199,24201007747445;27,11340333423757
77;19;BW 08;9,017740111723057;3282,9434920634917;63;0,4027978208940649;3784,732;2869,774;228,54455655121063;28,793907625335283
78;20;BW 08;9,504700595178395;3958,7498363636364;55;0,4148199030333721;4801,105;3424,069;277,44239437929673;37,410324826398885
79;21;BW 08;9,961032778526121;4418,630394736842;38;0,40224570693361394;5118,803;3818,851;282,97117224737946;45,90398570100769
80;22;BW 08;10,525674561810554;5267,665;27;0,40642946282956377;5913,396;4664,382;360,7186820682801;69,42034273128284
81;23;BW 08;10,991500213288807;5876,7675199999985;25;0,3981845843992996;6277,196;5446,186;234,69061036804743;46,938122073609485
82;24;BW 08;11,467428344777533;6276,709684210527;19;0,3744991067839169;6379,335;5901,042;119,12787390682908;27,329808616774937
83;25;BW 08;11,919098014962978;6285,911722222221;18;0,3340065271481495;6380,006;5888,931;122,6179844983913;28,90133611141315
84;26;BW 08;12,527263899182556;6378,0498333333335;6;0,29190133336945445;6381,805;6366,891;5,719649584255041;2,3350371648244654
85;27;BW 08;12,970331283711557;6367,7835000000005;8;0,26257412838431876;6382,006;6350,263;12,345264135344532;4,3647099928205995
86;28;BW 08;13,546257966301914;6366,8679999999995;5;0,23045422276586197;6380,057;6346,186;15,042126229359974;6,727043354996299
87;7;BW 09;3,1041348712066426;-14,621875;8;-0,04398434902753069;1,398;-35,729;13,91178709314515;4,918559495993212
88;8;BW 09;3,5397481909666886;33,018702702702704;37;0,06698225283451414;110,476;-25,925;34,95341450564742;5,746305947592822
89;9;BW 09;4,03952350278309;137,02910843373493;83;0,18704205436070892;267,241;11,851;48,81484304304754;5,358125123132997
90;10;BW 09;4,519915820318296;268,637074468085;94;0,2617530551442644;409,676;155,665;54,84782437814557;5,657121137469033
91;11;BW 09;4,994512040971061;434,20452941176455;102;0,3135681947782689;603,854;271,632;66,92414069198435;6,626477347199358
92;12;BW 09;5,5236443692177914;644,0348173076925;104;0,3438341964482157;862,107;454,275;80,54679992170077;7,89826354919627
93;13;BW 09;6,01225888514088;874,5468760330577;121;0,3620653162842161;1130,643;672,291;107,12909192718304;9,73900835701664
94;14;BW 09;6,472487197883214;1137,760486842105;76;0,3775322849145883;1458,082;898,224;120,78636773361399;13,855146597583296
95;15;BW 09;6,958247304996216;1424,096923076923;65;0,3803267021311658;1914,168;1160,491;146,81550705363475;18,21022245097765
96;16;BW 09;7,505988849276116;1860,2328727272725;55;0,39578599240590245;2252,867;1542,467;176,1993918006755;23,758721143624467
97;17;BW 09;7,987649609571411;2289,6677111111107;45;0,4042334913235681;2658,425;1964,432;198,11211891727334;29,53281100436968
98;18;BW 09;8,502311451504616;2816,55772;50;0,4123105772958544;3300,837;2446,056;215,9438323945996;30,539069648326528
99;19;BW 09;8,994011643647536;3382,787436619718;71;0,41834176298593573;4237,289;2901,677;306,34983150102545;36,35703610161945
100;20;BW 09;9,50490745162348;4016,220479166666;48;0,42081452184299667;4785,193;3174,789;304,37768158556526;43,93313409968508
101;21;BW 09;9,99527236473618;4631,977210526316;38;0,41734898834604317;5285,596;4163,678;295,81817780788276;47,98804520030735
102;22;BW 09;10,550151430734228;5441,231485714284;35;0,41690583379357704;5938,81;4892,938;280,9545808643613;47,4899918805964
103;23;BW 09;11,002346248106644;5997,601559999998;25;0,40517117024094607;6364,003;5419,276;283,6393767825439;56,727875356508775
104;24;BW 09;11,520446432990243;6298,4617727272735;22;0,37063243322556366;6380,527;5904,941;112,21537930457532;23,924399253852
105;25;BW 09;12,01679567926952;6377,4203;10;0,3306708095935134;6382,599;6370,355;4,081428917807282;1,290661148834717
106;26;BW 09;12,493125847932983;6366,8526;10;0,2937841090434117;6382,474;6346,838;13,603982278076652;4,301956924728833
107;27;BW 09;13,006148099705449;6372,68725;4;0,26061137649912275;6379,691;6358,015;9,940141862669407;4,970070931334703
108;28;BW 09;13,455692911842355;6379,842666666666;3;0,2356180825257667;6385,729;6375,811;5,212631037521715;3,0095139326993605
109;8;HK;3,5;5,112170643;0;0,0;0,0;0,0;0,0;0,0
110;9;HK;4,0;126,5348803;0;0,0;0,0;0,0;0,0;0,0
111;11;HK;5,0;457,1223788;0;0,0;0,0;0,0;0,0;0,0
112;13;HK;6,0;1007,110478;0;0,0;0,0;0,0;0,0;0,0
113;15;HK;7,0;1743,022208;0;0,0;0,0;0,0;0,0;0,0
114;17;HK;8,0;2642,228084;0;0,0;0,0;0,0;0,0;0,0
115;19;HK;9,0;3746,834988;0;0,0;0,0;0,0;0,0;0,0
116;21;HK;10,0;5092,412141;0;0,0;0,0;0,0;0,0;0,0
117;24;HK;11,5;6245,352513;0;0,0;0,0;0,0;0,0;0,0
118;25;HK;12,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
119;27;HK;13,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
120;29;HK;14,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
121;31;HK;15,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
122;33;HK;16,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
123;35;HK;17,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
124;37;HK;18,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
125;39;HK;19,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
126;41;HK;20,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
127;43;HK;21,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
128;45;HK;22,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
129;47;HK;23,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
130;49;HK;24,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
131;51;HK;25,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
132;53;HK;26,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
133;55;HK;27,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
134;57;HK;28,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
135;59;HK;29,0;6386,350148;0;0,0;0,0;0,0;0,0;0,0
