;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
345;33;BW 18;15,96044783412737;6349,6008999999995;10;0,14051673800580575;6378,912;6341,133;11,33967525941057;3,5859201746398113
346;34;BW 18;16,480656643505704;6354,344153846154;13;0,12772151109971927;6377,113;6338,471;12,793604130229841;3,5483073607331974
347;37;BW 18;18,0590361048423;6349,318;5;0,09699743049697351;6360,444;6342,036;8,54330275713112;3,8206811434613117
348;38;BW 18;18,450242790647476;6342,932000000001;5;0,09086584062467029;6346,666;6338,768;3,489302867335963;1,5604636810896286
349;42;BW 18;20,559281190163524;6361,8145;4;0,06586793860528625;6379,202;6343,978;19,18157589111638;9,59078794555819
350;43;BW 18;21,024760098088286;6361,7483999999995;5;0,06158858013222262;6374,642;6345,178;14,916950988723933;6,671063285563882
351;8;BW 19;3,55158119217862;21,77873469387755;49;0,043740551219243425;76,867;-36,875;27,463930175759252;3,923418596537036
352;9;BW 19;4,014648289371547;107,5851911764706;68;0,14959836026513038;213,866;3,416;57,53151816833926;6,976721359123655
353;10;BW 19;4,500162438143012;240,66580745341625;161;0,23760012835808386;404,529;32,458;67,06500381286014;5,285462739938004
354;11;BW 19;5,016395860983433;410,508670886076;158;0,2925928990706195;578,506;202,95;67,55612889435241;5,374477043261657
355;12;BW 19;5,502906487558956;593,8945232558141;172;0,3206636795443108;771,324;419,332;76,95005773941219;5,86738689613587
356;13;BW 19;6,003108292907917;821,7784060913712;197;0,3417771635523582;1088,089;603,145;106,30414149513614;7,573856483025784
357;14;BW 19;6,503275553622498;1089,2684137931035;174;0,35633238254145677;1556,617;776,609;136,07801087620408;10,316047381935904
358;15;BW 19;6,999329947686431;1394,8744037267084;161;0,36600123839665094;1907,003;1048,48;138,98277621473372;10,95337722228318
359;16;BW 19;7,519188489669084;1780,4909927007297;137;0,37682847722977064;2604,316;1462,683;188,01239528933658;16,062982966111537
360;17;BW 19;7,988707075743615;2219,0595285714276;140;0,3916122886548159;2782,757;1749,129;213,61627867261058;18,05387067994293
361;18;BW 19;8,499825408186455;2679,7378967741943;155;0,39262608758918965;3225,796;2237,433;205,5082932519123;16,506823338969895
362;19;BW 19;8,99065257168765;3156,7027062937054;143;0,3908200950489038;3981,677;2613,317;237,99014926308453;19,901736078164937
363;20;BW 19;9,507967275637522;3775,961340136055;147;0,3952586235619609;4656,298;3119,71;297,33895705598997;24,524103842405484
364;21;BW 19;10,003064472620313;4434,924774509805;102;0,398661139252104;5244,635;3728,897;348,2162790058661;34,47854930821384
365;22;BW 19;10,49650042241964;5050,893887499999;80;0,3929628651209589;6226,21;4300,616;327,5966889296901;36,626423282531995
366;23;BW 19;11,009283783955546;5767,163864864863;74;0,3888677626015866;6333,524;5212,359;302,1670756884652;35,126209054909005
367;24;BW 19;11,520183921906282;6229,674852459017;61;0,36660973363497196;6381,471;5602,68;186,42710841987136;23,86954529699205
368;25;BW 19;11,959213690050758;6329,577140000003;50;0,3329535645090491;6384,493;6093,209;74,48545636401481;10,53383425895391
369;26;BW 19;12,49450797876145;6369,553037037038;54;0,2938111897080972;6382,585;6337,272;12,000079573577342;1,6330039904477573
370;27;BW 19;12,966972751038718;6364,248388888887;36;0,2626323237881245;6383,676;6333,663;15,374727133054208;2,562454522175701
371;28;BW 19;13,44386578032686;6360,233269230767;26;0,23551435869798037;6381,07;6339,151;14,641786788661273;2,871490636509572
372;29;BW 19;14,008635244867653;6348,442611111112;18;0,20777656670299163;6375,924;6307,159;13,74610464668156;3,239987936856148
373;30;BW 19;14,454447323378185;6353,9693157894735;19;0,18930299744543985;6381,38;6343,943;12,472956207788188;2,8614924019451062
374;31;BW 19;14,960797623967608;6355,110150000001;20;0,17075588777174353;6384,831;6340,563;16,238004363626743;3,630928157600761
375;32;BW 19;15,486836867579672;6354,4167000000025;20;0,1539233013559815;6381,444;6340,051;15,092012826936857;3,374676659832958
376;33;BW 19;15,960159239578093;6354,389090909091;11;0,14063032915841162;6371,121;6344,516;10,120683706692516;3,051500952451125
377;34;BW 19;16,5033042862047;6353,519769230769;13;0,12717991009318272;6377,796;6340,19;12,857958969407795;3,5661561816932243
378;35;BW 19;17,07494107509155;6354,43875;4;0,1148461409777733;6375,076;6343,728;14,099602769227044;7,049801384613522
379;37;BW 19;17,969619666748134;6348,112;11;0,09843391860509931;6361,254;6341,278;6,6337047266213345;2,0001372316554646
380;42;BW 19;20,487421414229868;6358,1114;5;0,06652472385380669;6381,109;6341,627;20,169908745455192;9,020257410961062
381;43;BW 19;21,036652594672073;6366,63;5;0,0615313659527586;6380,693;6348,195;16,69643315202378;7,46687190194125
382;43;BW 19;21,024760098088286;6361,7483999999995;5;0,06158858013222262;6374,642;6345,178;14,916950988723933;6,671063285563882
383;7;BW 20;3,1559866902288394;-17,38866666666667;6;-0,049771146275732314;-4,909;-38,059;14,090333575422076;5,752354594231633
384;8;BW 20;3,5430846550619592;39,259644067796614;59;0,07941794047215105;117,025;-23,567;34,04755241077149;4,432613769920865
385;9;BW 20;4,03598832959007;137,89458928571426;112;0,1887184539747326;264,525;15,376;54,27061066370799;5,128090689849334
386;10;BW 20;4,50278391843297;254,37665277777776;144;0,25069794788475336;428,362;114,544;60,40150660735236;5,03345888394603
387;11;BW 20;5,000934446643148;420,8299337349396;166;0,30274012656439775;668,767;244,218;75,42362558228953;5,854008664637163
388;12;BW 20;5,505910219823245;613,6188604651161;172;0,3307715688987413;895,359;427,61;86,30482601011015;6,580681289672996
389;13;BW 20;5,996163782723714;844,6664397905759;191;0,3525182683887066;1434,792;586,84;115,4983057600746;8,35716410022894
390;14;BW 20;6,493399365197656;1108,843907692307;195;0,3643937519208193;1687,842;877,66;134,76552157412544;9,650759450691332
391;15;BW 20;6,985728145619358;1426,8705370370376;162;0,3765879139686909;2563,315;1121,128;172,27309177773554;13,535052379112141
392;16;BW 20;7,518624441196752;1833,1425806451616;124;0,38805914159363386;2878,2;1401,939;205,55096995209124;18,45902202007094
393;17;BW 20;8,011754846309799;2241,342323741006;139;0,3921408506282252;2824,173;1833,74;196,2156339425249;16,64279285401872
394;18;BW 20;8,524130308993957;2769,096389261745;149;0,4022579930510334;3505,526;2077,646;256,34272423105523;21,000414228289017
395;19;BW 20;8,963433115183;3224,930525316456;158;0,4029155848921387;3898,892;2580,909;241,41028848957626;19,20557134828468
396;20;BW 20;9,481775457403542;3852,3220211267612;142;0,4066028644890406;4644,098;3111,279;276,9052792214109;23,23737483365476
397;21;BW 20;9,983977829781207;4427,784557692307;104;0,40030637565342736;5398,363;3769,753;299,04293188916944;29,32357202124756
398;22;BW 20;10,462250471114295;5080,233670454548;88;0,3991399505501411;5944,092;4431,355;332,28467939589814;35,421665840599914
399;23;BW 20;10,96454731021504;5666,634784810129;79;0,3867852959043157;6347,302;5205,858;276,182282028516;31,07293439604222
400;24;BW 20;11,512009932711633;6176,13480357143;56;0,3642337199567184;6380,543;5513,041;181,96704561465052;24,316369299053136
401;25;BW 20;11,999636746062546;6302,150279069769;43;0,32817183614379564;6382,225;5933,585;113,07112473915466;17,24318486862069
402;26;BW 20;12,467527552317083;6354,09786;50;0,29500524594250965;6383,797;6022,022;52,33080457931813;7,400693356596776
403;27;BW 20;12,961882806402315;6360,417125000001;48;0,26278355066398845;6383,342;6248,909;21,714533286635145;3,1342229095914726
404;28;BW 20;13,49091757562711;6355,935529411763;34;0,23290127512828998;6382,257;6306,515;18,11150817178622;3,1060980262583233
405;29;BW 20;13,95299481348187;6352,872642857144;14;0,21041887792346328;6376,614;6341,919;12,785910169504318;3,4171782308824206
406;30;BW 20;14,480121463633767;6359,981052631578;19;0,18847600029730274;6381,462;6341,148;15,048273114191653;3,4523106199769216
407;31;BW 20;15,018339946229403;6354,845631578947;19;0,16879363406269893;6380,201;6337,273;15,058644494886863;3,4546899778903644
408;32;BW 20;15,557905058865922;6350,720666666666;18;0,15173525886027026;6376,807;6339,801;11,378552440756915;2,681950530315319
409;33;BW 20;16,01871722532865;6352,65611764706;17;0,13905576273685022;6379,884;6340,977;12,906930734504407;3,1303905129936824
410;34;BW 20;16,457462793864007;6353,179000000001;12;0,1282387557559172;6376,468;6339,559;12,630805163998895;3,646199380758239
411;35;BW 20;17,034780476184924;6345,840333333334;3;0,1155038250280372;6346,892;6344,973;0,9726892275197081;0,5615823873463527
412;42;BW 20;20,448751372313737;6356,657666666666;3;0,06688755012875895;6376,764;6344,638;17,523287429399495;10,117074714450984
413;43;BW 20;21,08030013862078;6362,383750000001;4;0,06110916364389212;6380,169;6344,166;20,48273242473603;10,241366212368016
414;43;BW 20;21,024760098088286;6361,7483999999995;5;0,06158858013222262;6374,642;6345,178;14,916950988723933;6,671063285563882
415;7;BW 27;3,11866196611925;-8,2405;10;-0,024443618781591736;15,873;-29,893;14,499616173080812;4,585181230514958
416;8;BW 27;3,5726052965080712;47,83121739130436;46;0,09437852182596534;137,136;-23,17;38,230683315841155;5,636806733226009
417;9;BW 27;4,0134918370429435;141,44577868852457;122;0,19685193519172475;314,7;39,056;53,495646197528195;4,843268238519834
418;10;BW 27;4,511714812548827;262,3524055555556;180;0,2570259545282657;437,737;122,29;60,206684898581365;4,487541337771265
419;11;BW 27;4,984888214144201;422,4545229357798;218;0,3068531194832574;769,051;267,244;73,24956888070504;4,961086806247654
420;12;BW 27;5,513281891407343;616,2244648648649;185;0,3308454688893403;821,093;389,169;74,77002364577163;5,4972014678671055
421;13;BW 27;5,999725809357826;846,2458403755863;213;0,3525487560517875;1118,347;617,399;101,85996341992458;6,979329691877769
422;14;BW 27;6,49142603293208;1118,6308172043007;186;0,36794532619167153;1813,065;831,268;132,67025832951575;9,727855316580575
423;15;BW 27;7,009109276391688;1450,3759946236562;186;0,3789736023063234;1798,032;1086,055;141,26664055766537;10,358172643270063
424;16;BW 27;7,500122167997106;1840,3297289156621;166;0,39247091584697413;2318,61;1484,447;168,38566079541292;13,069261914776797
425;17;BW 27;8,004809556535694;2281,829297619049;168;0,4002644225479719;2885,941;1831,28;192,84510863945286;14,878323143435564
426;18;BW 27;8,490775396509743;2779,6194418604646;172;0,40856403312198913;3292,937;2339,014;201,28422220017026;15,347778058018147
427;19;BW 27;8,967077146319069;3294,3989112903205;124;0,41109322271344795;3950,564;2796,857;219,5843756616106;19,719259055532188
428;20;BW 27;9,494826571708874;3932,4580877192993;114;0,413351809127821;4791,533;3441,803;242,28395744317982;22,691971691514517
429;21;BW 27;10,007670962578816;4545,236846846847;111;0,4080132948642414;5297,264;3860,333;296,0085019041361;28,09588363930296
430;22;BW 27;10,495290401965164;5181,2827777777775;81;0,4032466473953742;5844,319;4359,169;245,39210794231988;27,265789771368876
431;23;BW 27;11,009872086920229;5742,650493506491;77;0,3871528092318539;6334,877;5191,206;251,5054818939353;28,6617096993919
432;24;BW 27;11,463250529003883;6125,511178571426;56;0,36587761079191156;6364,943;5680,087;184,18415138857927;24,61264252034884
433;25;BW 27;11,996316114091123;6323,327649999999;40;0,3295481148431643;6380,412;6108,005;61,956048779656605;9,796111448410523
434;26;BW 27;12,48031628879969;6355,183593749999;32;0,29414954137144333;6381,879;6193,25;39,85313666196659;7,045105796307695
435;27;BW 27;12,998870075037443;6362,993258064516;31;0,26065226543186476;6382,585;6339,875;12,889066206072421;2,314944628784735
436;28;BW 27;13,457471699752437;6356,621235294117;17;0,23466739834101746;6380,625;6342,788;10,967807572217085;2,6600840648058965
437;29;BW 27;13,972148098343217;6350,466666666666;9;0,20947536196971517;6381,055;6305,863;21,18693360894866;7,062311202982887
438;30;BW 27;14,483549918664819;6354,258222222223;18;0,1881727135723508;6382,621;6341,12;12,72747105583546;2,999893696978921
439;31;BW 27;14,961787016997048;6351,440636363637;22;0,17062343792317816;6382,224;6337,833;14,409491162971719;3,0721138382654085
440;32;BW 27;15,447369089655702;6355,315647058824;17;0,1551280755242205;6380,287;6339,358;14,237659300869796;3,4531395975908152
441;33;BW 27;15,913870726910792;6349,817769230769;13;0,1417589977446048;6375,214;6336,343;12,158795068822979;3,3722430052692274
442;34;BW 27;16,43597582673108;6353,950466666668;15;0,12875799136654045;6380,458;6341,562;16,03155564979207;4,139329869696141
443;35;BW 27;16,99475009095113;6352,9464;5;0,11645219877131532;6374,252;6342,405;12,330039002371242;5,514161074905157
444;36;BW 27;17,433291074806966;6348,636111111112;9;0,10781002345319472;6367,526;6342,314;8,825103844211228;2,9417012814037427
445;37;BW 27;17,920336626378358;6347,568200000001;5;0,09923976680781275;6356,661;6343,443;5,204382115102648;2,327470438050731
446;40;BW 27;19,596264546400704;6350,0960000000005;4;0,07592368164514451;6360,47;6345,025;7,144343543438197;3,5721717717190984
447;41;BW 27;20,018203022620703;6343,9039999999995;4;0,07115381389272113;6345,662;6341,871;1,8886970817644475;0,9443485408822238
448;7;BW 28;3,2149126355625364;-18,878666666666664;3;-0,05111879894231461;26,526;-48,689;39,95887236063267;23,07026571392517
449;8;BW 28;3,5739887832293333;47,87746511627908;43;0,0943601109232709;110,775;-18,572;33,35604773132913;5,086749590973813
450;9;BW 28;4,032517770020151;129,2567403846154;104;0,177354078346339;266,983;21,488;50,982256791869666;4,999221581321956
451;10;BW 28;4,497776621727252;246,86372670807438;161;0,24410713990841185;416,099;96,795;56,63097749222457;4,463146267711447
452;11;BW 28;4,993714190661044;401,3258152173916;184;0,2899632101141088;558,21;254,711;64,59857261325972;4,762269955456589
453;12;BW 28;5,502696978186742;590,3013235294121;170;0,3187599964251041;807,292;431,65;70,58649451505792;5,413736997851637
454;13;BW 28;5,996033733692919;805,2180000000001;189;0,3360764814901926;1036,083;599,392;94,25571709230748;6,856094575521301
455;14;BW 28;6,48527486719258;1058,309754098361;183;0,34909568898583226;1585,358;766,836;123,47376830296265;9,12744359344665
456;15;BW 28;6,990568082280208;1369,405987730062;163;0,3606713645961603;1927,051;1061,577;136,95108272353298;10,726836668037242
457;16;BW 28;7,489787782871399;1740,7583489932888;149;0,3727750173139664;2282,359;1353,057;167,45896282695676;13,71877277248544
458;17;BW 28;8,016810828013751;2187,8625680000005;125;0,38206036003813104;2651,151;1746,586;181,0674135906531;16,195161811950783
459;18;BW 28;8,49301382528864;2653,2830000000004;146;0,3896861144479969;3460,439;2243,524;236,40757215943245;19,56522988293355
460;19;BW 28;9,006775193442383;3157,992485074625;134;0,38888390839777615;3707,42;2708,51;228,5774946498498;19,746088042649752
461;20;BW 28;9,496754418934026;3724,3001153846144;156;0,39123337635903616;4236,434;3148,313;247,1967139795157;19,79157671811201
462;21;BW 28;9,988758077265901;4338,286466101694;118;0,3916522186710048;5142,103;3735,506;281,2470966291984;25,890893851443714
463;22;BW 28;10,498459359647502;4968,274364705882;85;0,3863186783176074;5712,071;4280,055;304,52292706937703;33,0301489927186
464;23;BW 28;11,028861708337763;5613,515315789473;76;0,37649541205391385;6168,481;4995,221;291,48666471028406;33,435813548996094
465;24;BW 28;11,466863765756825;5972,21180821918;73;0,3563839139311109;6378,124;5430,63;224,6943628641692;26,298485998126
466;25;BW 28;11,950281074242907;6267,484725490196;51;0,3304271872618752;6383,206;5765,152;129,05582701932948;18,0714304302931
467;26;BW 28;12,499944716957495;6363,225839285711;56;0,29313650805618313;6381,859;6167,454;31,228434482216286;4,173075091348951
468;27;BW 28;13,005551812998325;6364,571025641025;39;0,26031526509214614;6382,377;6317,371;15,039392952976874;2,4082302279094243
469;28;BW 28;13,504242463892389;6359,489740740742;27;0,23234238328861845;6379,836;6340,007;12,867134513326972;2,4762811916561507
470;29;BW 28;13,952019437096867;6351,700142857144;14;0,2104241682280004;6378,666;6304,85;19,27549782598495;5,151593487452974
471;30;BW 28;14,508065499199752;6360,716333333333;15;0,1874106879146938;6379,812;6333,265;15,610505902238154;4,030615292349397
472;31;BW 28;14,963418696953946;6348,0777499999995;20;0,17047731716889786;6381,044;6332,436;12,944520762713184;2,8944828361584105
473;32;BW 28;15,486399547860085;6355,3315;14;0,15395850273910766;6382,531;6341,526;15,710468395064156;4,1987992942907395
474;33;BW 28;15,975757045756536;6348,232888888889;18;0,14008297567151975;6378,596;6336,198;10,777662520170631;2,54031941778425
475;34;BW 28;16,434630003232577;6351,218523809524;21;0,12873425138302935;6384,273;6340,55;12,742847062642738;2,780717201609811
476;35;BW 28;17,01939984918637;6347,738333333334;9;0,11585189470008547;6367,395;6341,014;8,223091267886947;2,7410304226289823
477;36;BW 28;17,34124524029709;6347,9956;5;0,1095248397760211;6362,457;6340,562;8,532422065275869;3,815815150135198
478;42;BW 28;20,51980974095949;6369,290000000001;3;0,06632662268336527;6382,698;6346,127;20,142728936268547;11,629409973568311
479;43;BW 28;21,038879924817543;6355,478;5;0,06140407938526708;6374,235;6340,103;16,99665687716266;7,601136033515
480;7;BW 29;3,1695187881279305;9,959000000000001;8;0,028141846546249048;44,975;-33,012;28,9741402879977;10,243905538346759
481;8;BW 29;3,546377554261897;52,70860937500001;64;0,10632698501251593;118,376;-19,944;38,35263846829721;4,794079808537151
482;9;BW 29;4,000751723788459;140,20261666666667;120;0,19699180780257156;259,799;47,588;41,549904113629694;3,7929699575352798
483;10;BW 29;4,509686520845122;273,58261805555543;144;0,26838997428305394;461,35;133,789;61,38524540404343;5,115437117003619
484;11;BW 29;5,021176818768023;446,9915148514852;202;0,3176871022739037;851,422;256,873;74,22640547824724;5,222551664864985
485;12;BW 29;5,506364599875884;639,4006344086024;186;0,3445839293687293;899,398;470,847;90,73180365048972;6,652778623014105
486;13;BW 29;6,0034472916399775;875,6008019323681;207;0,364100180558654;1177,48;672,73;105,66254776145219;7,344054744752293
487;14;BW 29;6,5000494932540995;1164,4514910179637;167;0,3814944819056514;1501,477;860,998;128,95258856868548;9,978650892986478
488;15;BW 29;6,97387429554317;1462,3210236686382;169;0,3879155854410474;1864,661;1166,812;138,61932923932844;10,663025326102188
489;16;BW 29;7,50233670968035;1880,3836000000006;145;0,40065784381065356;2391,742;1484,016;185,40999699151735;15,397462169841042
490;17;BW 29;7,981245244268091;2333,435116883117;154;0,41295298687053306;2959,99;1854,67;202,61628304937494;16,327285376665273
491;18;BW 29;8,51232502225388;2860,3487942857164;175;0,4172451058356957;3546,015;2357,648;226,57263100209232;17,127281015003984
492;19;BW 29;8,969956323151091;3342,1095344827577;116;0,41664535458264434;4234,459;2716,616;288,1017622991972;26,74957708977702
493;20;BW 29;9,483868704129288;3989,6043170731714;123;0,4208138994535217;4657,996;3342,497;270,5706709989855;24,396535807137727
494;21;BW 29;9,997227876695707;4670,301650602411;83;0,42055520007029074;5251,092;4085,477;259,81389591953825;28,518280020646543
495;22;BW 29;10,49476252299133;5273,071276315789;76;0,4104522533038019;5835,362;4694,366;265,12200880689363;30,41158010783552
496;23;BW 29;11,03343957536747;5903,298170731708;82;0,3954383693006268;6328,451;5121,148;260,0021439498408;28,712433539112844
497;24;BW 29;11,493198567919427;6191,447862499999;80;0,3669326349888896;6380,988;5659,271;179,66963223528668;20,087675558524424
498;25;BW 29;11,961377649461097;6308,286477272728;44;0,3316535500623561;6381,697;5997,504;90,94172378404437;13,709980708173402
499;26;BW 29;12,509872944193535;6360,569577777776;45;0,29231705921449436;6381,673;6306,322;20,353413151884705;3,03410769211683
500;27;BW 29;12,9880098312666;6364,965965517241;29;0,2613876771603449;6381,841;6337,844;13,775620967291731;2,5580685941201247
501;28;BW 29;13,43856168474927;6355,5724;15;0,23562054312168107;6377,537;6336,936;12,567894458272823;3,245016395585542
502;29;BW 29;14,005143372155306;6360,6225454545465;11;0,20833095115343547;6381,486;6344,529;14,757383307101824;4,449518483373715
503;30;BW 29;14,47907056079034;6352,343066666665;15;0,1882906439494028;6381,69;6333,237;15,313948373327987;3,95404446763863
504;31;BW 29;15,018156032957105;6353,792535714286;28;0,16877186257631985;6381,734;6325,689;15,611476862023551;2,9502918125252378
505;32;BW 29;15,419267231648352;6349,960333333334;21;0,15584635750984877;6380,028;6335,236;12,415284830938727;2,7092372624863685
506;33;BW 29;15,986059529127491;6349,9333000000015;10;0,13984976327259852;6369,813;6341,599;10,902044120765176;3,4475290573265736
507;34;BW 29;16,453759555009885;6349,865285714286;7;0,12825843071881116;6366,434;6341,045;10,447733465753487;3,9488720735243836
508;35;BW 29;17,02450658151941;6349,693285714287;7;0,11578331944321905;6363,558;6342,466;7,138614844965317;2,698142797893162
509;36;BW 29;17,576233071236338;6347,2388;5;0,1051778475484484;6360,052;6338,195;8,209294592107087;3,671308151054571
510;37;BW 29;17,925742086913562;6345,1778;5;0,09911267897697734;6357,893;6337,078;7,719125352007183;3,4520978027860107
511;40;BW 29;19,296707730513365;6346,817999999999;3;0,0794736642664605;6358,518;6340,12;10,167920338003954;5,870451544245254
512;41;BW 29;20,003365573611543;6377,980333333333;3;0,07169532031645055;6378,937;6376,886;1,0324070579633842;0,5960604928284294
513;43;BW 29;20,980760610230803;6356,805;5;0,06192871283885319;6379,275;6341,057;18,73738942595785;8,379615295465502
514;7;BW 30;3,1527526401668955;-4,5895;6;-0,013176878145036331;11,301;-19,434;12,148881409413791;4,959760066441388
515;8;BW 30;3,5489657150755836;47,59788059701491;67;0,09580739974251684;140,546;-19,832;36,22505542481587;4,425594893026115
516;9;BW 30;4,003806783084623;141,88143269230767;104;0,19889464112314445;264,914;33,54;47,91688347236455;4,698636997233432
517;10;BW 30;4,498091115060521;271,93647428571427;175;0,2688435162415135;407,679;121,208;60,75316374949218;4,59250750404402
518;11;BW 30;5,008583821284003;446,4181329479768;173;0,31967880090937584;755,991;285,498;71,24391042683324;5,416574207372129
519;12;BW 30;5,4957130787834965;640,00623902439;205;0,34691965404589015;887,503;415,539;82,53954152533315;5,764811640022382
520;13;BW 30;6,009430425656795;872,9126184210523;228;0,3618992530633947;1172,519;667,592;105,31920060551235;6,974934451111273
521;14;BW 30;6,497582320427028;1153,7272514970057;167;0,37841176407745575;1587,94;888,995;126,3483643001441;9,777129968813824
522;15;BW 30;6,996854518724688;1489,0964415584417;154;0,391139020227884;1882,369;1153,62;137,75355925292646;11,100498142223906
523;16;BW 30;7,478921444234925;1890,0984142857137;140;0,40652228003764;2331,492;1539,652;172,0273304898597;14,53896302930936
524;17;BW 30;8,016545736306293;2375,942296296297;162;0,41494536191114123;2912,884;1983,458;191,94967778023624;15,080990978330869
525;18;BW 30;8,487676235494998;2852,6496357615906;151;0,4197578913286388;3408,885;2410,108;201,73156358962055;16,416681821909346
526;19;BW 30;8,997667034975962;3432,7257166666664;120;0,4240003353166799;4071,428;2820,516;261,7595877874553;23,895271812407177
527;20;BW 30;9,483245791872301;4029,3696712328747;146;0,425092009894049;4981,231;3387,892;281,19515693718085;23,271876772767786
528;21;BW 30;10,002968633375163;4703,642144444445;90;0,4228286453445664;5652,05;4113,164;307,56925769265047;32,420646418534666
529;22;BW 30;10,496441786259801;5312,667404761905;84;0,41333594383004857;6116,377;4752,462;288,2925376624137;31,455294669736144
530;23;BW 30;11,003350081518219;5873,074378787879;66;0,39665009140394264;6316,409;5316,662;236,43509454288028;29,103148307122627
531;24;BW 30;11,463988830572927;6224,663457142858;70;0,3717281606503883;6381,435;5707,473;163,7420983552731;19,570924050666857
532;25;BW 30;12,024909093943117;6355,288920000001;50;0,3288567368042303;6381,388;6215,797;32,79127826104785;4,637387044432391
533;26;BW 30;12,522625693966804;6366,067142857142;49;0,2916767860298733;6381,408;6307,835;15,879822010442386;2,2685460014917695
534;27;BW 30;12,99922959247423;6359,211972222223;36;0,26047575667100753;6382,06;6339,102;12,75207997708844;2,1253466628480733
535;28;BW 30;13,512066772106678;6350,972099999999;20;0,2316283462494751;6378,041;6306,751;15,382135827675425;3,439550134981724
536;29;BW 30;14,017888311954;6349,438777777777;18;0,20739792333917603;6372,011;6342,792;8,831697175885045;2,081650987484799
537;30;BW 30;14,468612507229096;6353,3205384615385;13;0,1887282702986916;6382,718;6327,313;16,390866174058665;4,546008341525906
538;31;BW 30;15,022380098796992;6355,855863636366;22;0,1686842950111136;6382,434;6335,301;14,610235877941578;3,114912755301585
539;32;BW 30;15,453555063657152;6352,306166666666;18;0,15486848852858504;6379,961;6332,569;14,611817325672478;3,4440383721473644
540;33;BW 30;16,040956292034203;6351,024307692307;13;0,1384426354960486;6379,473;6336,731;12,000664164846825;3,3283853835368045
541;34;BW 30;16,493584164704306;6353,3634999999995;6;0,12740176084585111;6370,461;6343,577;11,092417351506212;4,528460420864103
542;37;BW 30;18,03544238901908;6353,289500000001;4;0,09743951112682818;6360,229;6344,309;7,262673727124384;3,631336863562192
543;39;BW 30;18,94570495458955;6343,818166666667;6;0,0839334871593878;6346,566;6340,722;2,5259628989094445;1,0312200352549243
544;40;BW 30;19,531578371145407;6359,882999999999;3;0,0767987151234326;6378,867;6341,684;18,603925419115523;10,740981348710068
545;41;BW 30;19,89886317423208;6367,1759999999995;3;0,07270744894775662;6379,534;6342,992;20,945647471491576;12,092975206016666
546;42;BW 30;20,447638217685206;6355,778666666666;6;0,06688922391737107;6380,511;6342,007;16,72778793106455;6,829090826099144
547;7;BW 45;3,028466521080731;-12,176866666666667;15;-0,03944428329670617;22,543;-37,661;16,352611608227104;4,222226161710777
548;8;BW 45;3,4994967624347333;39,86515151515152;33;0,08369383733518365;135,197;-8,582;37,70956979345662;6,564393516742718
549;9;BW 45;4,0274255241310275;140,17695774647882;71;0,1930682791417204;241,033;15,54;47,324319187144795;5,616363399781489
550;10;BW 45;4,531017105493348;271,6375563380282;142;0,2627359852680138;405,085;138,776;60,637570526606225;5,08859187983287
551;11;BW 45;5,020664482951869;430,3096149068322;161;0,30592452957658045;579,92;271,641;59,61516625365376;4,698333289417859
552;12;BW 45;5,507090176840042;615,3610788177339;203;0,3314975398626904;887,48;403,687;84,09469999713188;5,902290850072982
553;13;BW 45;6,036062970898162;861,6852403846153;208;0,35253660523636166;1142,337;609,596;99,50351459522342;6,899327383883798
554;14;BW 45;6,502925794230005;1114,2134649999996;200;0,3645514730846466;1433,532;860,299;115,80338175796803;8,188535652539372
555;15;BW 45;6,982333631671273;1440,8534833333333;180;0,3808332691667261;2251,859;1038,23;155,86290148023585;11,617334762671998
556;16;BW 45;7,489501950076719;1830,9338203592815;167;0,39213055316635576;2308,577;1479,653;176,21615615174238;13,636015557808152
557;17;BW 45;7,9883787843382;2254,63942;150;0,3979403676431354;2806,08;1870,144;172,60486700313928;14,09312837595481
558;18;BW 45;8,481829833516473;2749,2073647798748;159;0,40537380627839553;3205,985;2275,286;209,34931087794072;16,60248029607516
559;19;BW 45;9,008168512995022;3334,2996751592354;157;0,41040436803813674;3926,1;2685,0;254,2046754462504;20,287741744400105
560;20;BW 45;9,494444910825;3908,158969924813;133;0,4108472021621938;4663,577;3120,531;304,6436807439079;26,41595727255657
561;21;BW 45;10,008781958153797;4504,95354310345;116;0,40426252267755697;5393,503;3812,862;308,9708782917726;28,687225865625724
562;22;BW 45;10,488081767303393;5112,960586538462;104;0,3987503718210994;5825,444;4525,123;268,6077319711618;26,33915513120874
563;23;BW 45;10,975107444969158;5685,887731182797;93;0,3869802386006633;6264,487;5106,053;280,8550109159738;29,123307954285114
564;24;BW 45;11,511980442609605;6147,123555555555;81;0,3625255856141323;6381,319;5663,599;186,84455508470137;20,760506120522376
565;25;BW 45;11,991783907305193;6324,767657534244;73;0,3299970398732247;6381,296;5812,885;88,41333429444703;10,347998073257074
566;26;BW 45;12,479014607005318;6355,205758620688;29;0,2942426251125302;6382,497;6281,452;25,718704102066496;4,7758434557087694
567;27;BW 45;12,95658245857438;6360,105470588234;17;0,2630932933470189;6382,289;6333,859;16,46789809036653;3,9940519563816803
568;28;BW 45;13,494055201847214;6349,148590909091;22;0,23249032975449638;6381,038;6304,473;14,866506614531682;3,1695498599235754
569;29;BW 45;13,987765784604658;6368,4617777777785;9;0,2093660893282868;6381,544;6342,079;15,621796261776385;5,207265420592129
