;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
248;5,11;2,44;66,896;7,93;31,52;1,2375796439553146;5,127432160031964;0,0446495648702548;False;11,0;False
249;5,12;6,5;537,93;4,55;0,79;1,2531254629569188;5,158888201080735;0,3525122925637723;True;11,0;
250;4,89;2,94;215,836;4,85;28,74;1,2517344109933737;4,925317444492223;0,16253169083894048;False;11,0;False
251;5,0;6,48;438,393;4,94;0,99;1,2513175367160774;5,0355527732826175;0,3089150059975409;True;11,0;
252;5,07;6,48;427,511;8,06;1,12;1,2369870795679203;5,086483627328874;0,29228813807333653;True;11,0;
253;4,93;6,48;446,896;4,72;1,02;1,2523369216747486;4,966402928043174;0,32824450411110534;True;11,0;
254;5,05;6,48;524,519;8,07;0,79;1,2369415134169828;5,066356392853224;0,3629032548189215;True;11,0;
255;4,91;6,48;410,84;8,2;1,13;1,2363493571675466;4,925116769978332;0,3094140106652734;True;11,0;
256;4,96;6,48;489,939;4,54;0,89;1,2531718704949488;4,997734637697664;0,35313379569341347;True;11,0;
257;4,74;6,47;314,712;4,58;1,31;1,2529862555359899;4,775825108409922;0,2599470595765983;True;11,0;
258;4,83;6,48;413,056;7,52;1,16;1,239451005229048;4,848918551203918;0,32598012140981125;True;11,0;
259;4,78;6,48;340,391;4,45;1,32;1,2535896524389287;4,816900402037295;0,27402609298046987;True;11,0;
260;5,2;6,48;531,192;4,51;0,8;1,2533111083131885;5,239754552994864;0,33222747411625136;True;11,0;
261;4,84;6,47;383,076;4,38;1,1;1,2539147361928173;4,877785153611981;0,2969845052005502;True;11,0;
262;5,18;6,48;491,997;4,61;0,85;1,252847070888306;5,2189573869178245;0,31140677137448297;True;11,0;
263;4,72;6,48;299,497;4,73;1,18;1,2522905596053193;4,754793619914002;0,25067689826773787;True;11,0;
264;4,9;6,47;372,587;4,65;1,22;1,2526615267464263;4,936607857577012;0,27864974954984134;True;11,0;
265;5,1;6,47;448,663;4,5;1,0;1,2533575259899337;5,139053484185818;0,2974320010179031;True;11,0;
266;4,72;6,48;331,049;4,7;1,28;1,2524296533724173;4,754969654053111;0,2770549291078621;True;11,0;
267;5,01;6,48;394,969;7,18;1,16;1,2410057823603657;5,031725778143949;0,2789516702686486;True;11,0;
268;5,22;6,48;496,15;8,1;0,86;1,2368048284132014;5,2367141000642965;0,3108517044771877;True;11,0;
269;4,85;6,48;397,256;4,52;1,23;1,2532646931722993;4,887018435648465;0,3062353932611246;True;11,0;
270;5,14;6,48;479,308;7,09;0,95;1,2414177882649984;5,162860739941175;0,3133720762765532;True;11,0;
271;5,5;6,48;453,632;4,78;1,02;1,25205878702066;5,540201579348216;0,24001801090996486;True;12,0;
272;5,47;6,48;602,428;4,58;0,58;1,2529862555359899;5,51134247742664;0,32377983795707355;True;12,0;
273;5,67;6,49;677,756;4,6;0,37;1,2528934632418163;5,712713056448898;0,3270867784099135;True;12,0;
274;5,52;6,5;665,034;4,6;0,42;1,2528934632418163;5,561583081410567;0,347828697998457;True;12,0;
275;5,24;6,48;453,865;4,6;0,98;1,2528934632418163;5,2794737946723505;0,2775055206280662;True;12,0;
276;5,22;6,48;537,903;4,5;0,76;1,2533575259899337;5,259972389696073;0,3325603148625283;True;12,0;
277;5,28;6,48;521,259;4,06;0,83;1,2554024261327985;5,323323765428187;0,31090075286917734;True;12,0;
278;5,54;6,48;557,235;4,04;0,72;1,2554954939018397;5,585595152999951;0,2877046443060407;True;12,0;
279;5,24;6,52;522,353;4,01;0,95;1,255635114850982;5,2833219358249295;0,3186836026814098;True;12,0;
280;5,62;6,49;624,644;3,66;0,55;1,2572657436496213;5,668915456897553;0,3084959605924351;True;12,0;
281;5,66;6,57;713,191;3,73;0,48;1,2569393639706896;5,708769535100296;0,34490157015548134;True;12,0;
282;5,67;6,56;695,618;4,53;0,49;1,2532182805664807;5,713206694546906;0,3356200145311933;True;12,0;
283;5,44;6,62;669,148;4,56;0,53;1,253079057951606;5,481251052489207;0,3655947509112156;True;12,0;
284;5,22;6,48;430,146;4,63;1,1;1,252754293764507;5,25912839161736;0,26606724831335526;True;12,0;
285;5,45;6,49;630,232;3,96;0,55;1,255867867939374;5,49539763311525;0,341680294966203;True;12,0;
286;5,5;6,56;621,462;4,31;0,59;1,2542399447022767;5,543416828532137;0,3282455297638536;True;12,0;
287;5,45;6,48;552,463;4,65;0,75;1,2526615267464263;5,490716902815247;0,30028448233208915;True;12,0;
288;5,51;6,48;571,922;4,59;0,68;1,2529398581241158;5,551576273356767;0,30074936534020563;True;12,0;
289;5,48;6,5;598,789;4,47;0,7;1,253496794243142;5,522167870481878;0,31993507044849523;True;12,0;
290;5,22;6,48;450,817;4,38;1,07;1,2539147361928173;5,260751756581517;0,2785952501421332;True;12,0;
291;5,58;6,5;616,635;4,63;0,6;1,252754293764507;5,621826901384075;0,31225730933603063;True;12,0;
292;5,22;6,48;481,562;4,26;0,95;1,254472313024081;5,261531405186214;0,2974627292165321;True;12,0;
293;5,52;6,5;598,659;4,18;0,67;1,2548442352600426;5,56446807122515;0,31262622122916756;True;12,0;
294;5,46;6,57;570,735;4,35;0,84;1,2540540959764803;5,502829246500665;0,3081720486937275;True;12,0;
295;5,52;6,53;602,238;4,47;0,69;1,253496794243142;5,562475665156928;0,3148332791220799;True;12,0;
296;5,66;6,51;703,471;4,45;0,36;1,2535896524389287;5,70369378149186;0,34110999489792543;True;12,0;
297;5,25;6,49;529,075;4,34;0,83;1,254100554333413;5,291247306965383;0,32133638898074257;True;12,0;
298;5,4;6,49;620,092;4,28;0,55;1,2543793580346256;5,442829080124413;0,3460181570447881;True;12,0;
299;5,66;6,58;669,296;4,11;0,55;1,2551698016880155;5,706089276500481;0,3241301217704409;True;12,0;
300;5,43;6,48;572,828;4,62;0,62;1,2528006810627985;5,470770044993468;0,31477171994304104;True;12,0;
301;5,26;6,53;571,101;4,29;0,8;1,2543328843710442;5,301653221069072;0,3448226764230886;True;12,0;
302;5,53;6,71;765,803;4,33;0,56;1,254147015239503;5,573515989345721;0,3979661731690197;True;12,0;
303;5,31;6,48;511,066;4,69;0,84;1,252476023002233;5,349406877530039;0,3003841021546557;True;12,0;
304;5,31;6,48;507,752;4,6;0,84;1,2528934632418163;5,350001116356904;0,29833683255909715;True;12,0;
305;5,45;6,48;622,515;7,5;0,47;1,2395423891149293;5,471481482410542;0,3419415445353998;True;12,0;
306;5,7;6,77;792,031;5,88;0,57;1,2469755188283993;5,733882669401792;0,3780181255242139;True;12,0;
307;5,54;6,57;720,686;5,77;0,48;1,247482506736378;5,5736867444113045;0,37448572326912916;True;12,0;
308;5,67;6,48;657,596;7,1;0,35;1,2413720005381677;5,695147955215757;0,3203029798510942;True;12,0;
309;5,3;6,49;627,444;7,18;0,52;1,2410057823603657;5,322983358116353;0,3743057469959203;True;12,0;
310;5,37;6,49;650,161;7,18;0,45;1,2410057823603657;5,393286911902796;0,372886955527587;True;12,0;
311;5,5;6,52;708,789;7,15;0,35;1,241143096765376;5,524054380880068;0,3783205938993372;True;12,0;
312;5,5;6,48;688,698;8,2;0,26;1,2363493571675466;5,516933245393243;0,36902219208507436;True;12,0;
313;5,24;6,47;467,631;7,66;0,97;1,238811574071404;5,259619685586517;0,2891725846060181;True;12,0;
314;5,68;6,52;733,832;8,17;0,28;1,2364859750786346;5,6976972760653;0,3569565722445891;True;12,0;
315;5,51;6,5;662,28;6,36;0,4;1,2447666294311028;5,539478506169322;0,35055151230673015;True;12,0;
316;5,52;6,66;601,568;7,79;0,7;1,238218216323657;5,539783313651222;0,31836347940558196;True;12,0;
317;5,61;6,53;809,54;7,55;0,11;1,239313946569544;5,63176611850631;0,40777568885549137;True;12,0;
318;5,51;6,48;633,001;8,19;0,44;1,2363948942393268;5,527031888438666;0,33732251914674644;True;12,0;
319;5,47;6,58;672,181;7,82;0,61;1,2380813420737085;5,4894018335260215;0,3656183741245641;True;12,0;
320;5,66;6,56;642,944;7,81;0,57;1,2381269645587896;5,680145522781969;0,3156542278887547;True;12,0;
321;5,46;6,48;608,786;8,2;0,51;1,2363493571675466;5,476810094517655;0,3334252300704443;True;12,0;
322;5,44;6,49;587,09;7,89;0,67;1,2377620480148046;5,458826077616991;0,3247310075465734;True;12,0;
323;5,58;6,49;751,338;8,11;0,13;1,2367592712253834;5,597798064083609;0,3853900708728847;True;12,0;
324;5,73;6,6;851,928;8,21;0,07;1,2363038223265186;5,7475708000384715;0,4037074396567192;True;12,0;
325;5,27;6,48;647,817;8,21;0,45;1,2363038223265186;5,286160229703794;0,3945919502979392;True;12,0;
326;5,64;6,48;655,055;7,7;0,33;1,2386289615489074;5,6608391904561675;0,32490183333042183;True;12,0;
327;5,67;6,51;654,352;6,36;0,56;1,2447666294311028;5,700334506348468;0,31785369100989014;True;12,0;
328;5,69;6,53;694,483;7,64;0,39;1,2389028939943858;5,711444916499495;0,335382572088066;True;12,0;
329;5,27;6,49;436,083;5,94;1,05;1,2466991037839226;5,300934867267534;0,26340778248904884;True;12,0;
330;5,34;6,49;608,18;6,34;0,58;1,2448585560559107;5,368701159875364;0,353623642251626;True;12,0;
331;5,46;6,6;725,501;5,7;0,49;1,2478052887621627;5,493674034918262;0,3937007151212924;True;12,0;
332;5,59;6,65;808,891;6,03;0,33;1,2462846446123999;5,6221901037342725;0,4095342929881547;True;12,0;
333;5,26;6,48;416,127;6,5;1,11;1,2441234100320793;5,287229986144233;0,25331338558055566;True;12,0;
334;5,32;6,5;637,882;6,4;0,53;1,2445828048189873;5,348198709653397;0,37517560564245916;True;12,0;
335;5,32;6,48;617,127;6,36;0,52;1,2447666294311028;5,348462005956588;0,3629147772711061;True;12,0;
336;5,52;6,51;717,333;8,2;0,21;1,2363493571675466;5,536994820831036;0,38020279774358684;True;12,0;
337;5,68;6,57;769,096;6,39;0,37;1,2446287573943944;5,710177168473648;0,3716624219691125;True;12,0;
338;6,11;6,63;885,45;7,9;0,07;1,2377164436155428;6,131069430515804;0,34567835705054717;True;13,0;
339;6,16;6,85;1060,203;8,23;0,0;1,2362127593332213;6,178737665841764;0,40439577441382996;True;13,0;False
340;5,91;6,66;949,471;8,19;0,01;1,2363948942393268;5,928268323171056;0,4100293996184063;True;13,0;
341;6,08;6,54;792,368;3,96;0,14;1,255867867939374;6,130645432906554;0,30940346980632505;True;13,0;
342;5,76;6,49;785,344;7,72;0,09;1,2385376689356409;5,781140538351338;0,3657094632413382;True;13,0;
343;5,75;6,53;848,909;7,64;0,05;1,2389028939943858;5,7716710491866605;0,3972585698972792;True;13,0;
344;6,07;6,72;976,255;7,69;0,05;1,2386746112662463;6,092502838619296;0,38841223368798233;True;13,0;
345;6,13;6,86;1061,951;7,74;0,05;1,2384463854118541;6,152347368767518;0,41029741721685226;True;13,0;
346;6,13;6,6;915,396;7,76;0,01;1,2383551109706603;6,152196220826329;0,35370021539867663;True;13,0;
347;5,78;6,62;915,871;7,74;0,01;1,2384463854118541;5,801071417859095;0,42211085539120036;True;13,0;
348;6,11;6,59;777,968;4,2;0,32;1,2547512393468763;6,15906884305002;0,2995942045514403;True;13,0;
349;6,06;6,57;858,366;5,89;0,07;1,2469294435931284;6,095947544697126;0,34093037230271955;True;13,0;
350;5,86;6,59;909,541;8,11;0,0;1,2367592712253834;5,878691156905009;0,4028071737736009;True;13,0;False
351;5,92;6,68;971,213;8,11;0,0;1,2367592712253834;5,938882533938165;0,4171739009786848;True;13,0;False
352;5,88;6,65;943,129;8,1;0,0;1,2368048284132014;5,89882737708392;0,4134194331735347;True;13,0;False
353;6,0;6,85;1059,441;8,16;0,0;1,236531518847909;6,018768200774484;0,4371905564070824;True;13,0;False
354;5,83;6,54;746,173;4,81;0,29;1,2519197536514326;5,872396293610781;0,33152044161519995;True;13,0;
355;5,91;6,61;880,799;4,71;0,08;1,252383286263519;5,953712681760932;0,3755173829376705;True;13,0;
356;6,18;6,7;969,086;4,23;0,02;1,2546117646756827;6,229400175160919;0,36069529475603157;True;13,0;
357;5,77;6,54;772,954;4,46;0,19;1,2535432220711487;5,8144711668226865;0,35378534169490067;True;13,0;
358;5,83;6,67;925,906;8,2;0,02;1,2363493571675466;5,847949240116837;0,41655558833954065;True;13,0;
359;6,12;6,58;858,225;4,21;0,09;1,2547047452307822;6,169072953039586;0,3288957736837052;True;13,0;
360;5,96;6,62;817,875;4,25;0,25;1,2545187943515135;6,0074931947266395;0,3394094425788868;True;13,0;
361;6,02;6,66;955,424;7,76;0,01;1,2383551109706603;6,041797919963213;0,3897753858739256;True;13,0;
362;6,18;6,77;942,688;7,98;0,15;1,237351689594827;6,200701581565766;0,35576427588068127;True;13,0;
363;5,92;6,57;819,461;5,96;0,11;1,2466069848163561;5,954603693525983;0,34920990346503605;True;13,0;
364;6,06;6,67;932,488;6,15;0,02;1,245732336461205;6,093996127458241;0,3707264561219579;True;13,0;
365;5,72;6,64;829,717;6,1;0,28;1,2459624227009545;5,752442868296086;0,39218402185983836;True;13,0;
366;5,85;6,71;847,213;6,39;0,34;1,2446287573943944;5,881080358375149;0,3747469613909464;True;13,0;
367;6,14;6,64;851,264;4,57;0,18;1,2530326554782247;6,186482727054812;0,3234816897732647;True;13,0;
368;5,83;6,56;803,228;4,55;0,12;1,2531254629569188;5,874280900839978;0,3565262889561052;True;13,0;
369;5,71;6,54;757,734;4,55;0,27;1,2531254629569188;5,753369458627149;0,357986651973441;True;13,0;
370;5,96;6,54;756,361;7,27;0,16;1,240593964250379;5,985183244681203;0,31740489683825535;True;13,0;
371;5,87;6,49;710,899;4,82;0,28;1,2518734142205448;5,912614224262847;0,3094468894087461;True;13,0;
372;5,71;6,57;744,941;4,31;0,38;1,2542399447022767;5,755074561985182;0,3516299535631069;True;13,0;
373;6,16;6,73;970,284;7,87;0,03;1,2378532635872985;6,181469602534744;0,36960727069484767;True;13,0;
374;5,86;6,51;782,639;4,49;0,15;1,2534039462033182;5,904946117169238;0,34200347456390895;True;13,0;
375;5,77;6,49;709,637;4,6;0,29;1,2528934632418163;5,813466373141118;0,32497324480910256;True;13,0;
376;6,08;6,84;924,582;4,59;0,31;1,2529398581241158;6,125877267152295;0,36187402397743107;True;13,0;
377;5,73;6,89;806,296;7,52;0,7;1,239451005229048;5,7524437470804255;0,38111339549159556;True;13,0;
378;6,22;6,96;1010,918;7,5;0,39;1,2395423891149293;6,244516480842857;0,3735393259148981;True;13,0;
379;5,91;6,73;875,41;6,03;0,29;1,2462846446123999;5,9440328288138735;0,3750461874406003;True;13,0;
380;5,78;6,54;760,875;6,27;0,27;1,2451803745288554;5,811566761565869;0,3487791145741699;True;13,0;
381;5,98;6,57;714,744;4,14;0,38;1,2550302578320578;6,0284716084134535;0,29352541334291504;True;13,0;
382;5,8;6,49;636,479;3,92;0,46;1,256054116821613;5,848602170471234;0,28624946624170633;True;13,0;
383;5,8;6,52;771,219;4,54;0,26;1,2531718704949488;5,844125181178719;0,3476450422405088;True;13,0;
384;5,93;6,57;865,795;8,4;0,01;1,2354390830260007;5,946796938327949;0,3704099085469757;True;13,0;
385;6,21;6,87;1033,121;7,9;0,07;1,2377164436155428;6,231414265712462;0,3841564828445829;True;13,0;
386;5,96;6,67;882,929;4,58;0,18;1,2529862555359899;6,005045916903615;0,3668543166655941;True;13,0;
387;6,2;6,93;1104,415;8,28;0,0;1,2359851408269333;6,218477631681213;0,413234827502532;True;13,0;False
388;6,19;6,87;1007,834;6,0;0,14;1,2464227759129405;6,225875210128218;0,3757548722257208;True;13,0;
389;5,83;6,54;766,518;4,61;0,24;1,252847070888306;5,873845862110216;0,34030753868592645;True;13,0;
390;6,17;6,89;1005,252;3,3;0,18;1,258946287212068;6,2264743246936805;0,3746840369154155;True;13,0;
391;6,19;6,81;997,524;3,83;0,1;1,2564733279152087;6,242564583299143;0,36893603057888597;True;13,0;
392;5,78;6,63;840,887;6,27;0,21;1,2451803745288554;5,811566761565869;0,385455985959494;True;13,0;
393;6,07;6,75;949,593;6,15;0,09;1,245732336461205;6,104052226678469;0,3756640461080211;True;13,0;
394;6,02;7,01;1025,56;3,23;0,37;1,2592734541670607;6,075627574366379;0,411438084975075;True;13,0;
395;6,55;6,96;1105,387;4,29;0,03;1,2543328843710442;6,601868554753312;0,34564524203488406;True;14,0;
396;6,45;7,01;1135,636;8,26;0,01;1,2360761815520593;6,46938153117106;0,3773702920331008;True;14,0;
397;6,22;6,97;1129,209;6,0;0,01;1,2464227759129405;6,256049080290389;0,4149451941065647;True;14,0;
398;6,67;7,41;1300,218;7,41;0,23;1,2399537301162984;6,697030818550022;0,3894808698691619;True;14,0;
399;6,56;7,51;1430,523;7,99;0,02;1,2373061054759127;6,581893666562177;0,45139745806764087;True;14,0;
400;6,68;7,25;1285,174;8,19;0,02;1,2363948942393268;6,700648460030905;0,3843512332484073;True;14,0;
401;6,32;6,68;933,977;4,11;0,06;1,2551698016880155;6,371463644431633;0,3248892960298469;True;14,0;
402;6,34;6,99;1077,774;3,77;0,17;1,2567529184347397;6,394312578827792;0,37090523657302366;True;14,0;
403;6,24;6,61;903,314;7,28;0,05;1,2405482182480425;6,266289326618391;0,33031193128539266;True;14,0;
404;6,23;6,85;984,713;6,16;0,19;1,2456863264294384;6,2648726831094645;0,36032116459799396;True;14,0;
405;6,3;6,86;1038,732;6,1;0,04;1,2459624227009545;6,335732529766668;0,3674767413640676;True;14,0;
406;6,28;6,76;1016,179;4,51;0,0;1,2533111083131885;6,328011267847644;0,360815623103965;True;14,0;False
407;6,44;7,06;1166,454;4,67;0,07;1,2525687698277679;6,4879530366359415;0,3842920266808496;True;14,0;
408;6,59;7,32;1334,756;6,25;0,01;1,2452723442015132;6,6261536063096855;0,41279481469845886;True;14,0;
409;6,41;6,96;1092,599;6,25;0,07;1,2452723442015132;6,445166102647206;0,36717686158957;True;14,0;
410;6,28;6,91;1058,764;4,62;0,09;1,2528006810627985;6,32715209623554;0,3760894860150098;True;14,0;
411;6,55;7,19;1224,036;4,72;0,11;1,2523369216747486;6,598364944966083;0,3833558056175334;True;14,0;
412;6,67;7,19;1272,354;4,28;0,01;1,2543793580346256;6,722901845264783;0,37675107262792895;True;14,0;
413;6,29;6,7;982,476;4,53;0,01;1,2532182805664807;6,3379312361023;0,3472132028932826;True;14,0;
414;6,27;6,79;1017,725;4,49;0,02;1,2534039462033182;6,31809081137391;0,3630694448365187;True;14,0;
415;6,42;6,98;1149,226;4,55;0,01;1,2531254629569188;6,468762158386391;0,38199593581624314;True;14,0;
416;6,25;6,71;987,278;5,9;0,01;1,2468833707834206;6,286997178246841;0,35745922788233164;True;14,0;
417;6,58;7,15;1219,057;6,39;0,07;1,2446287573943944;6,614958762069826;0,3789303918309813;True;14,0;
418;6,36;6,82;1036,362;4,27;0,05;1,254425834252045;6,410522309299023;0,3539550251176117;True;14,0;
419;6,48;7,06;1181,241;6,37;0,01;1,2447206696996256;6,5145878272788735;0,3844098717447841;True;14,0;
420;6,24;6,96;1070,147;4,76;0,13;1,252151488505183;6,2857656425678305;0,38769101279620766;True;14,0;
421;6,32;6,94;998,724;4,94;0,29;1,2513175367160774;6,364938705429229;0,3484814449732531;True;14,0;
422;6,34;6,94;1100,164;5,18;0,04;1,2502068611698878;6,383191214325418;0,38059293000846744;True;14,0;
423;6,28;6,95;1118,599;5,38;0,0;1,249282391126024;6,321223612147397;0,39846283024341983;True;14,0;False
424;6,45;7,01;1155,853;3,69;0,01;1,2571258510490602;6,50589830992329;0,3776570895667417;True;14,0;
425;6,7;7,25;1284,227;6,08;0,01;1,2460544740499269;6,7381671916006045;0,3776880967996909;True;14,0;
426;6,62;7,16;1196,398;3,99;0,16;1,2557282083564967;6,674896099983215;0,36195868204684767;True;14,0;
427;6,26;6,88;1062,244;3,78;0,04;1,2567063135359906;6,313549201668795;0,37976980233484586;True;14,0;
428;6,38;6,74;966,992;3,79;0,04;1,2566597112297984;6,434496165392506;0,3265848931265247;True;14,0;
429;6,64;7,26;1313,756;3,86;0,0;1,2563335676133913;6,696137624308774;0,39369368543769956;True;14,0;False
430;6,59;7,11;1220,304;3,79;0,01;1,2566597112297984;6,646289926322353;0,3739788464899803;True;14,0;
431;6,32;6,93;1099,884;7,77;0,01;1,2383094771538827;6,342806281590763;0,3878103462268424;True;14,0;
432;6,51;7,16;1219,913;8,16;0,0;1,236531518847909;6,530363497840315;0,39412468913630566;True;14,0;False
433;6,61;7,03;1148,916;7,99;0,0;1,2373061054759127;6,63206053902073;0,3543722300085263;True;14,0;False
434;6,64;7,13;1239,947;3,69;0,01;1,2571258510490602;6,697544926804751;0,37134113914111694;True;14,0;
435;6,52;7,23;1280,659;7,38;0,01;1,2400908851332584;6,546664293364492;0,4106673178386742;True;14,0;
436;6,52;7,1;1195,097;3,62;0,01;1,2574523035454694;6,577074174832578;0,3779390670025079;True;14,0;
437;6,44;6,95;1114,878;3,77;0,0;1,2567529184347397;6,495169244108988;0,3660772829912847;True;14,0;False
438;6,48;7,12;1209,863;3,64;0,01;1,2573590183909273;6,536562378403889;0,3897667744279785;True;14,0;
439;6,67;7,33;1357,981;3,75;0,0;1,2568461360129861;6,727305894977091;0,4013164999916183;True;14,0;False
440;6,97;7,68;1637,062;4,06;0,03;1,2554024261327985;7,027190652468648;0,424459998444067;True;15,0;
441;6,78;7,16;1237,272;3,7;0,0;1,2570792253821768;6,838673674612212;0,3480698389628972;True;15,0;False
442;7,02;4,57;799,372;3,63;34,42;1,2574056596661605;7,081363467972575;0,20254201354840673;False;15,0;False
443;6,78;7,29;1335,652;4,01;0,0;1,255635114850982;6,8360539551322566;0,3761782857296918;True;15,0;False
444;7,09;7,77;1632,486;2,82;0,04;1,261192318625385;7,159147516377696;0,40029704245029274;True;15,0;
445;7,06;7,87;1683,544;6,27;0,01;1,2451803745288554;7,098557324680801;0,42347818151087063;True;15,0;
446;7,1;7,88;1793,829;4,98;0,02;1,251132324344234;7,150132130298603;0,44152539559835063;True;15,0;
447;6,7;7,24;1279,758;3,74;0,01;1,2568927486940213;6,757647180903092;0,3731282770109773;True;15,0;
448;7,03;7,52;1476,353;4,67;0,09;1,2525687698277679;7,082346249619669;0,3739173308870602;True;15,0;
449;6,97;7,62;1504,695;7,72;0,05;1,2385376689356409;6,99558151949806;0,3954520781767837;True;15,0;
450;6,95;7,93;1702,897;7,8;0,04;1,2381725893084847;6,974822665059204;0,4515498680025528;True;15,0;
451;6,74;7,49;1348,723;4,57;0,33;1,2530326554782247;6,7910250130862275;0,3874660212133477;True;15,0;
452;7,14;7,59;1540,419;3,7;0,0;1,2570792253821768;7,201789090963302;0,37105178103695197;True;15,0;False
453;6,95;7,47;1495,479;3,1;0,01;1,2598813926328576;7,015349771409061;0,38971684833089076;True;15,0;
454;6,85;7,3;1307,481;7,84;0,01;1,2379901038939365;6,874127761694077;0,3621591293068292;True;15,0;
455;7,15;7,99;1797,507;3,86;0,0;1,2563335676133913;7,21044939966984;0,43142016402893607;True;15,0;False
456;6,88;7,33;1367,331;3,5;0,01;1,2580122334938302;6,94125549262923;0,3678547933291214;True;15,0;
457;7,0;7,89;1697,058;7,78;0,01;1,2382638456051691;7,025173827637365;0,4403949304456938;True;15,0;
458;6,96;7,8;1616,646;7,79;0,01;1,238218216323657;6,984944178081976;0,42681823216622244;True;15,0;
459;7,13;7,75;1621,965;3,99;0,0;1,2557282083564967;7,189125255722103;0,39276264589867343;True;15,0;False
460;7,09;7,67;1565,845;3,83;0,01;1,2564733279152087;7,150207252922605;0,3853982415636971;True;15,0;
461;6,92;7,64;1535,737;3,83;0,01;1,2564733279152087;6,978763637549284;0,4065352689919163;True;15,0;
462;7,04;7,9;1700,625;6,0;0,01;1,2464227759129405;7,080801531389766;0,4310008670440263;True;15,0;
463;7,14;7,79;1624,631;5,59;0,02;1,24831275942579;7,185009037608228;0,3940847501372943;True;15,0;
464;6,91;7,73;1594,718;3,8;0,01;1,256613111515394;6,968937132993415;0,4239367886692479;True;15,0;
465;6,75;7,38;1281,833;7,52;0,26;1,239451005229048;6,776438969073799;0,37063267484129464;True;15,0;
466;6,73;7,25;1293,262;3,72;0,03;1,2569859818437594;6,7880731350522625;0,3720178925795806;True;15,0;
467;7,08;7,65;1545,061;3,73;0,0;1,2569393639706896;7,14100500150355;0,38175476651514806;True;15,0;False
468;7,12;8,14;1850,559;7,71;0,02;1,238583314105659;7,146219841320426;0,4562371739305039;True;15,0;
469;6,94;7,53;1477,261;6,36;0,01;1,2447666294311028;6,9771290077704355;0,39133061247499157;True;15,0;
470;6,7;7,23;1290,047;3,69;0,01;1,2571258510490602;6,758064911083107;0,37605841070681023;True;15,0;
471;6,89;7,7;1572,003;5,07;0,02;1,250715742607685;6,9378791572076475;0,42353570373511246;True;15,0;
472;7,09;7,83;1665,598;7,92;0,02;1,2376252415866635;7,114274066720011;0,4161934731776615;True;15,0;
473;7,01;7,56;1505,148;3,49;0,01;1,2580589112957885;7,0725004080190566;0,382804568397526;True;15,0;
474;7,53;8,21;1977,328;3,77;0,01;1,2567529184347397;7,5945068956740185;0,4061596943982771;True;16,0;
475;7,29;7,62;1532,186;4,83;0,02;1,2518270773010995;7,342832348064749;0,3482070036230921;True;16,0;
476;7,55;8,37;2050,096;3,96;0,0;1,255867867939374;7,6128902990862635;0,41806357773231917;True;16,0;False
477;7,27;7,94;1732,2;5,38;0,0;1,249282391126024;7,317722238903116;0,3977288747781567;True;16,0;False
478;7,47;8,14;1973,373;4,05;0,11;1,2554489587314634;7,531386331964552;0,4156246088823674;True;16,0;
479;7,53;8,29;2036,475;4,0;0,0;1,255681660315948;7,592348425814275;0,4186658538670733;True;16,0;False
480;7,23;7,84;1851,396;3,95;0,01;1,2559144262899875;7,29031483819087;0,42990977363022226;True;16,0;
481;7,25;7,87;1671,896;6,13;0,01;1,24582436373846;7,290851460701827;0,3881426419318927;True;16,0;
482;7,47;8,31;1991,591;5,17;0,02;1,25025311068865;7,520982073145716;0,42120483153674565;True;16,0;
483;7,64;8,0;2326,711;5,81;2,9;1,2472981134594685;7,686077351677322;0,46104682996055946;True;16,0;
484;7,49;8,2;1916,863;5,48;0,02;1,2488205265272558;7,5382371772053105;0,402622954443879;True;16,0;
485;7,62;8,32;2028,557;3,7;0,0;1,2570792253821768;7,685942979431425;0,4019875386938832;True;16,0;False
486;7,29;7,81;1647,872;5,92;0,02;1,2467912324374357;7,332972876662347;0,376010600103177;True;16,0;
487;7,59;8,1;1859,472;3,84;0,01;1,256426738560256;7,654358571653352;0,37306120064435366;True;16,0;
488;7,28;7,87;1712,229;3,74;0,01;1,2568927486940213;7,342637533876793;0,3891548327968459;True;16,0;
489;7,37;8,27;1984,585;3,75;0,0;1,2568461360129861;7,4333200068937275;0,434748472777735;True;16,0;False
490;7,45;8,49;2113,234;7,84;0,0;1,2379901038939365;7,47624114228042;0,45500328960451153;True;16,0;False
491;7,47;7,96;1750,317;3,56;0,01;1,2577322215498132;7,535949299927686;0,36797613770415794;True;16,0;
492;7,52;8,55;2262,348;8,08;0,02;1,2368959495081306;7,544263814711998;0,4740516464585132;True;16,0;
493;7,53;8,03;1798,685;3,82;0,01;1,2565199198588692;7,594037533019803;0,369533439894605;True;16,0;
494;7,46;8,05;1786,841;7,78;0,01;1,2382638456051691;7,48682810773925;0,3830973715588697;True;16,0;
495;7,42;7,91;1815,799;3,36;0,03;1,258665960944603;7,4873598256813585;0,3892230107850224;True;16,0;
496;7,35;7,84;1674,831;3,7;0,0;1,2570792253821768;7,413606417168106;0,36982755192022826;True;16,0;False
497;7,5;8,07;1867,605;5,53;0,01;1,2485896864821873;7,54783645839291;0,3907818935170178;True;16,0;
498;7,24;8,05;1839,649;8,11;0,0;1,2367592712253834;7,263092828667621;0,43200326967404984;True;16,0;False
