;DateTime;Wind Speed;Rotor Speed;Active Power;Nacelle Position;Wind Direction;Generator Speed;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Active Power Filter;Bin
751;2021-06-01 05:10:00;8,06;8,71;2488,253;59;67,47;1006,27;4,33;0,0;1,254147015239503;8,123424751198286;0,4176321273700143;True;False;17,0
752;2021-06-01 05:20:00;7,03;7,52;1476,353;57;56,4;869,08;4,67;0,09;1,2525687698277679;7,082346249619669;0,3739173308870602;True;True;15,0
753;2021-06-01 05:30:00;7,97;8,57;2574,118;55;57,15;990,13;4,86;0,05;1,2516880816035107;8,027463338501935;0,44772393157505685;True;True;17,0
754;2021-06-01 05:40:00;8,61;8,9;2994,452;53;52,19;1027,42;4,61;0,01;1,252847070888306;8,67475349447152;0,4127269023618096;True;True;18,0
755;2021-06-01 05:50:00;8,3;9,04;2631,916;49;38,46;1043,9;4,86;0,01;1,2516880816035107;8,35984262353401;0,40531676580969483;True;True;18,0
756;2021-06-01 06:00:00;10,04;10,0;4775,924;44;46,59;1155,25;4,6;0,04;1,2528934632418163;10,115632995898931;0,41514046149781236;True;True;21,0
757;2021-06-01 06:10:00;9,56;9,79;4185,537;45;44,5;1130,21;3,96;0,05;1,255867867939374;9,639633279372806;0,420423030221266;True;True;20,0
758;2021-06-01 06:20:00;9,13;9,76;3757,953;44;51,15;1127,44;3,68;0,01;1,257172479315417;9,209238132007904;0,4329094684201665;True;True;19,0
759;2021-06-01 06:30:00;9,71;9,78;4259,597;52;60,19;1129,32;3,6;0,08;1,2575455991193794;9,795240740494787;0,407793237444293;True;True;21,0
760;2021-06-01 06:40:00;7,02;4,57;799,372;54;54,8;528,44;3,63;34,42;1,2574056596661605;7,081363467972575;0,20254201354840673;False;False;15,0
761;2021-06-01 06:50:00;7,47;8,14;1973,373;60;61,05;940,09;4,05;0,11;1,2554489587314634;7,531386331964552;0,4156246088823674;True;True;16,0
762;2021-06-01 07:00:00;8,3;8,9;2515,729;64;71,43;1028,5;3,96;0,03;1,255867867939374;8,369137679790198;0,38613446635508375;True;True;18,0
763;2021-06-01 07:10:00;6,97;7,68;1637,062;61;54,11;886,47;4,06;0,03;1,2554024261327985;7,027190652468648;0,424459998444067;True;True;15,0
764;2021-06-01 07:20:00;9,0;9,34;3417,213;61;65,86;1079,25;4,05;0,02;1,2554489587314634;9,073959436101871;0,41152706149122015;True;True;19,0
765;2021-06-01 07:30:00;9,2;9,91;3960,405;62;45,84;1144,24;3,89;0,04;1,2561938305891343;9,277437055985706;0,4462440107997187;True;True;20,0
766;2021-06-01 07:40:00;9,79;9,93;4110,912;52;59,53;1146,69;3,8;0,0;1,256613111515394;9,873501379450872;0,3842744028356887;True;False;21,0
767;2021-06-01 07:50:00;8,14;8,59;2245,856;54;48,05;991,69;4,05;0,0;1,2554489587314634;8,206892201096581;0,3655632835715133;True;False;17,0
768;2021-06-01 08:00:00;7,8;7,91;1766,288;61;40,49;914,4;4,19;0,01;1,2547977360230371;7,86273819566001;0,32693161683897587;True;True;17,0
769;2021-06-01 08:10:00;9,42;9,9;3880,161;30;44,44;1143,5;4,24;0,04;1,254565278235121;9,495182019967576;0,40780891218593474;True;True;20,0
770;2021-06-01 08:20:00;9,41;9,98;4327,057;38;29,03;1152,06;4,51;0,05;1,2533111083131885;9,481940450708013;0,45668610214951677;True;True;20,0
771;2021-06-01 08:30:00;7,93;8,7;2327,077;29;41,2;1005,08;4,66;0,02;1,2526151470250628;7,989146359681225;0,41060711561320384;True;True;17,0
772;2021-06-01 08:40:00;8,74;9,69;3432,738;41;58,17;1118,88;4,63;0,02;1,252754293764507;8,805513820447459;0,45236958571395436;True;True;19,0
773;2021-06-01 08:50:00;7,8;8,64;2247,056;52;48,64;997,34;4,57;0,02;1,2530326554782247;7,859049718408393;0,4165054003712094;True;True;17,0
774;2021-06-01 09:00:00;8,02;8,57;2215,22;36;20,54;990,58;4,69;0,02;1,252476023002233;8,079518485459683;0,3779003348103042;True;True;17,0
775;2021-06-01 09:10:00;8,71;9,66;3303,375;45;62,09;1116,17;4,59;0,02;1,2529398581241158;8,775722203436922;0,43977053308060854;True;True;19,0
776;2021-06-01 09:20:00;8,1;9,02;2575,055;60;55,48;1041,37;4,17;0,02;1,2548907370586702;8,165352921952877;0,4255773222713988;True;True;17,0
777;2021-06-01 09:30:00;9,88;9,72;4543,727;47;38,74;1122,28;3,93;0,47;1,2560075507303345;9,962668164067475;0,41343009214634735;True;True;21,0
778;2021-06-01 09:40:00;9,09;9,75;3797,35;42;41,68;1125,75;3,8;0,0;1,256613111515394;9,167530902881351;0,4434455791262212;True;False;19,0
779;2021-06-01 09:50:00;9,01;9,79;3852,061;42;41,19;1130,1;3,68;0,0;1,257172479315417;9,088196666965082;0,46171805338042704;True;False;19,0
780;2021-06-01 10:00:00;7,15;7,99;1797,507;39;35,65;923,12;3,86;0,0;1,2563335676133913;7,21044939966984;0,43142016402893607;True;False;15,0
781;2021-06-01 10:10:00;8,39;9,08;2749,793;29;19,51;1048,58;4,09;0,0;1,2552628437593218;8,458528608258161;0,4088202356765976;True;False;18,0
782;2021-06-01 10:20:00;8,85;9,65;3314,316;26;42,44;1115,08;4,09;0,0;1,2552628437593218;8,92228583826993;0,4198386008024431;True;False;19,0
783;2021-06-01 10:30:00;7,55;8,37;2050,096;38;45,4;966,28;3,96;0,0;1,255867867939374;7,6128902990862635;0,41806357773231917;True;False;16,0
784;2021-06-01 10:40:00;8,89;9,77;3472,976;40;38,71;1128,55;3,84;0,01;1,256426738560256;8,965381778919408;0,4336229577013454;True;True;19,0
785;2021-06-01 10:50:00;7,72;8,5;2179,669;33;19,7;981,31;3,62;0,01;1,2574523035454694;7,787578624188267;0,41524084309311626;True;True;17,0
786;2021-06-01 11:00:00;6,45;7,01;1155,853;25;8,31;810,03;3,69;0,01;1,2571258510490602;6,50589830992329;0,3776570895667417;True;True;14,0
787;2021-06-01 11:10:00;7,23;7,84;1851,396;16;18,38;906,26;3,95;0,01;1,2559144262899875;7,29031483819087;0,42990977363022226;True;True;16,0
788;2021-06-01 11:20:00;9,94;9,98;4391,68;12;11,02;1152,72;3,74;0,01;1,2568927486940213;10,025524325101005;0,3921265534621955;True;True;21,0
789;2021-06-01 11:30:00;9,08;9,55;3580,427;37;50,24;1102,89;3,8;0,12;1,256613111515394;9,15744561035893;0,41949677797049933;True;True;19,0
790;2021-06-01 11:40:00;9,02;9,75;3563,512;45;35,44;1125,91;3,67;0,02;1,257219110182015;9,09839594508232;0,4256969882004144;True;True;19,0
791;2021-06-01 11:50:00;8,89;9,4;3366,292;35;52,07;1085,96;3,32;0,02;1,2588528346139731;8,971148633905958;0,4194927682695178;True;True;19,0
792;2021-06-01 12:00:00;6,73;7,25;1293,262;43;37,12;837,09;3,72;0,03;1,2569859818437594;6,7880731350522625;0,3720178925795806;True;True;15,0
793;2021-06-01 12:10:00;7,53;8,29;2036,475;40;37,99;957,8;4,0;0,0;1,255681660315948;7,592348425814275;0,4186658538670733;True;False;16,0
794;2021-06-01 12:20:00;8,5;9,42;2999,539;36;42,35;1088,51;3,61;0,0;1,2574989500296203;8,574512540429303;0,42809784649682253;True;False;18,0
795;2021-06-01 12:30:00;8,18;9,05;2635,161;34;28,53;1045,67;3,55;0,0;1,2577788836790984;8,252319625153834;0,42188674669112586;True;False;18,0
796;2021-06-01 12:40:00;8,19;8,77;2414,013;28;47,21;1012,8;3,52;0,0;1,257918885731218;8,262714584079063;0,3850243534319019;True;False;18,0
797;2021-06-01 12:50:00;7,7;8,69;2329,178;41;54,37;1003,72;3,27;0,0;1,2590864858305804;7,770766927040012;0,44660942066295506;True;False;17,0
798;2021-06-01 13:00:00;7,99;8,86;2530,632;45;40,04;1023,71;3,43;0,0;1,2583390330447797;8,06183624859674;0,4345541756923593;True;False;17,0
799;2021-06-01 13:10:00;8,19;9,18;2732,874;41;27,13;1060,33;3,51;0,07;1,2579655583058948;8,262816773337432;0,4358650950384739;True;True;18,0
800;2021-06-01 13:20:00;7,78;8,56;2217,043;35;36,52;988,95;3,73;0,07;1,2569393639706896;7,847036569448816;0,41283255411940795;True;True;17,0
801;2021-06-01 13:30:00;7,89;8,75;2386,398;36;34,42;1010,35;3,85;0,07;1,2563801517932403;7,956804043429135;0,4262297293842902;True;True;17,0
802;2021-06-01 13:40:00;8,35;9,27;2816,376;36;36,11;1071,19;3,85;0,07;1,2563801517932403;8,420698829231087;0,42438798497726;True;True;18,0
803;2021-06-01 13:50:00;8,53;9,45;3162,353;33;22,07;1091,52;3,85;0,07;1,2563801517932403;8,602222875849241;0,4469872391562127;True;True;18,0
804;2021-06-01 14:00:00;9,14;9,71;3796,364;31;37,09;1121,17;3,24;0,07;1,2592267081329702;9,224343669136635;0,4351893624719641;True;True;19,0
805;2021-06-01 14:10:00;7,43;7,9;1718,449;35;39,75;912,32;3,71;0,02;1,2570326023139993;7,494206080229057;0,36734708941463695;True;True;16,0
806;2021-06-01 14:20:00;7,29;8,0;1786,065;34;32,44;924,72;3,87;0,02;1,256286986019938;7,35154216332111;0,40446295697678175;True;True;16,0
807;2021-06-01 14:30:00;7,35;7,86;1719,544;36;38,05;907,79;3,99;0,02;1,2557282083564967;7,410949597413388;0,3801093600028353;True;True;16,0
808;2021-06-01 14:40:00;8,68;9,5;3222,926;35;31,19;1097,23;3,79;0,02;1,2566597112297984;8,754142118433691;0,4322414437618803;True;True;19,0
809;2021-06-01 14:50:00;9,07;9,78;3585,914;28;19,2;1128,95;3,25;0,02;1,259179964732699;9,153584445710807;0,4206715504525831;True;True;19,0
810;2021-06-01 15:00:00;6,02;7,01;1025,56;23;21,42;809,76;3,23;0,37;1,2592734541670607;6,075627574366379;0,411438084975075;True;True;13,0
811;2021-06-01 15:10:00;5,62;6,49;624,644;23;19,13;750,17;3,66;0,55;1,2572657436496213;5,668915456897553;0,3084959605924351;True;False;12,0
812;2021-06-01 15:20:00;7,53;8,21;1977,328;36;32,36;948,32;3,77;0,01;1,2567529184347397;7,5945068956740185;0,4061596943982771;True;True;16,0
813;2021-06-01 15:30:00;7,37;8,27;1984,585;30;27,34;955,28;3,75;0,0;1,2568461360129861;7,4333200068937275;0,434748472777735;True;False;16,0
814;2021-06-01 15:40:00;7,81;8,49;2171,718;25;28,03;980,51;3,85;0,0;1,2563801517932403;7,876126689376621;0,39992835878977984;True;False;17,0
815;2021-06-01 15:50:00;7,62;8,32;2028,557;34;37,66;960,5;3,7;0,0;1,2570792253821768;7,685942979431425;0,4019875386938832;True;False;16,0
816;2021-06-01 16:00:00;7,14;7,59;1540,419;41;31,35;876,78;3,7;0,0;1,2570792253821768;7,201789090963302;0,37105178103695197;True;False;15,0
817;2021-06-01 16:10:00;9,81;9,91;4664,908;34;35,3;1145,22;3,46;0,03;1,2581989603934385;9,89783216115099;0,4328522480460704;True;True;21,0
818;2021-06-01 16:20:00;8,94;9,68;3263,862;35;37,29;1117,46;3,11;0,04;1,2598346122901236;9,023949741132261;0,3996305071435869;True;True;19,0
819;2021-06-01 16:30:00;9,05;9,65;3454,728;29;22,73;1114,79;3,31;0,04;1,2588995595987693;9,132722117389578;0,40806559421880273;True;True;19,0
820;2021-06-01 16:40:00;9,29;9,88;3671,05;27;36,77;1141,58;3,23;0,04;1,2592734541670607;9,3758438813727;0,4007523222853351;True;True;20,0
821;2021-06-01 16:50:00;7,65;8,3;1999,691;26;18,47;958,35;3,11;0,04;1,2598346122901236;7,721836187881634;0,3907670974957724;True;True;16,0
822;2021-06-01 17:00:00;8,11;8,9;2579,355;22;24,15;1028,19;2,99;0,04;1,2603961511013604;8,187371824832356;0,42285787817825954;True;True;17,0
823;2021-06-01 17:10:00;7,09;7,77;1632,486;26;25,54;897,75;2,82;0,04;1,261192318625385;7,159147516377696;0,40029704245029274;True;True;15,0
824;2021-06-01 17:20:00;6,95;7,47;1495,479;27;23,27;863,5;3,1;0,01;1,2598813926328576;7,015349771409061;0,38971684833089076;True;True;15,0
825;2021-06-01 17:30:00;8,27;9,0;2873,815;24;20,5;1039,91;3,13;0,01;1,2597410595349088;8,347451573903147;0,4445431598691629;True;True;18,0
826;2021-06-01 17:40:00;9,56;10,04;4150,604;22;23,32;1159,94;3,13;0,01;1,2597410595349088;9,64953289558816;0,41563228712027406;True;True;20,0
827;2021-06-01 17:50:00;9,02;9,6;3319,404;29;21,5;1108,85;3,24;0,01;1,2592267081329702;9,103236312430244;0,39590365600907945;True;True;19,0
828;2021-06-01 18:00:00;9,26;9,84;3783,437;22;24,63;1136,02;3,07;0,01;1,2600217495306445;9,347417433014895;0,4168007035961596;True;True;20,0
829;2021-06-01 18:10:00;9,05;9,87;3556,85;24;24,81;1140,6;3,06;0,01;1,2600685404556213;9,13554804433285;0,41973828369396726;True;True;19,0
830;2021-06-01 18:20:00;9,39;10,0;4025,683;24;23,73;1154,94;3,02;0,05;1,2602557306375854;9,479231355020218;0,4252428834457704;True;True;20,0
831;2021-06-01 18:30:00;9,15;9,88;3805,314;27;30,58;1141,39;2,8;0,06;1,261286035966564;9,239467177860796;0,43407679272935434;True;True;19,0
832;2021-06-01 18:40:00;9,17;9,75;3553,376;29;37,83;1125,78;2,98;0,06;1,2604429632270822;9,257599150483895;0,40296089096405097;True;True;20,0
833;2021-06-01 18:50:00;8,06;8,7;2360,253;35;38,68;1004,92;3,2;0,06;1,259413708079839;8,134780100826886;0,39449177724579815;True;True;17,0
834;2021-06-01 19:00:00;8,11;8,93;2508,423;32;23,55;1031,76;3,28;0,06;1,259039750327214;8,184433768781012;0,4116723590861969;True;True;17,0
835;2021-06-01 19:10:00;8,09;8,72;2370,823;22;24,76;1006,7;3,11;0,06;1,2598346122901236;8,165967942478748;0,391735535535767;True;True;17,0
836;2021-06-01 19:20:00;7,42;7,91;1815,799;31;42,86;913,39;3,36;0,03;1,258665960944603;7,4873598256813585;0,3892230107850224;True;True;16,0
837;2021-06-01 19:30:00;6,17;6,89;1005,252;30;35,07;795,5;3,3;0,18;1,258946287212068;6,2264743246936805;0,3746840369154155;True;True;13,0
838;2021-06-01 19:40:00;6,88;7,33;1367,331;35;41,31;847,31;3,5;0,01;1,2580122334938302;6,94125549262923;0,3678547933291214;True;True;15,0
839;2021-06-01 19:50:00;7,01;7,56;1505,148;38;40,21;873,97;3,49;0,01;1,2580589112957885;7,0725004080190566;0,382804568397526;True;True;15,0
840;2021-06-01 20:00:00;7,47;7,96;1750,317;35;24,75;919,17;3,56;0,01;1,2577322215498132;7,535949299927686;0,36797613770415794;True;True;16,0
841;2021-06-01 20:10:00;7,28;7,87;1712,229;35;30,2;909,49;3,74;0,01;1,2568927486940213;7,342637533876793;0,3891548327968459;True;True;16,0
842;2021-06-01 20:20:00;7,59;8,1;1859,472;34;26,56;935,96;3,84;0,01;1,256426738560256;7,654358571653352;0,37306120064435366;True;True;16,0
843;2021-06-01 20:30:00;7,89;8,2;1928,367;33;28,76;947,1;3,9;0,01;1,256147256750241;7,956312362432749;0,34448559435115755;True;True;17,0
844;2021-06-01 20:40:00;7,53;8,03;1798,685;29;31,8;927,75;3,82;0,01;1,2565199198588692;7,594037533019803;0,369533439894605;True;True;16,0
845;2021-06-01 20:50:00;6,91;7,73;1594,718;32;35,25;893,0;3,8;0,01;1,256613111515394;6,968937132993415;0,4239367886692479;True;True;15,0
846;2021-06-01 21:00:00;6,92;7,64;1535,737;29;24,39;882,6;3,83;0,01;1,2564733279152087;6,978763637549284;0,4065352689919163;True;True;15,0
847;2021-06-01 21:10:00;7,09;7,67;1565,845;24;30,87;886,5;3,83;0,01;1,2564733279152087;7,150207252922605;0,3853982415636971;True;True;15,0
848;2021-06-01 21:20:00;6,19;6,81;997,524;32;39,13;787,36;3,83;0,1;1,2564733279152087;6,242564583299143;0,36893603057888597;True;False;13,0
849;2021-06-01 21:30:00;6,62;7,16;1196,398;34;31,26;827,58;3,99;0,16;1,2557282083564967;6,674896099983215;0,36195868204684767;True;True;14,0
850;2021-06-01 21:40:00;6,78;7,29;1335,652;29;24,2;842,45;4,01;0,0;1,255635114850982;6,8360539551322566;0,3761782857296918;True;False;15,0
851;2021-06-01 21:50:00;7,13;7,75;1621,965;23;23,43;895,52;3,99;0,0;1,2557282083564967;7,189125255722103;0,39276264589867343;True;False;15,0
852;2021-06-01 22:00:00;7,79;8,35;2030,366;30;28,22;964,78;3,93;0,0;1,2560075507303345;7,855180667822431;0,37689697115943127;True;False;17,0
853;2021-06-01 22:10:00;6,64;7,26;1313,756;29;28,47;838,46;3,86;0,0;1,2563335676133913;6,696137624308774;0,39369368543769956;True;False;14,0
854;2021-06-01 22:20:00;7,35;7,84;1674,831;29;33,43;905,89;3,7;0,0;1,2570792253821768;7,413606417168106;0,36982755192022826;True;False;16,0
855;2021-06-01 22:30:00;6,59;7,11;1220,304;31;38,41;822,09;3,79;0,01;1,2566597112297984;6,646289926322353;0,3739788464899803;True;True;14,0
856;2021-06-01 22:40:00;7,08;7,65;1545,061;31;34,49;883,77;3,73;0,0;1,2569393639706896;7,14100500150355;0,38175476651514806;True;False;15,0
857;2021-06-01 22:50:00;6,67;7,33;1357,981;32;22,79;846,91;3,75;0,0;1,2568461360129861;6,727305894977091;0,4013164999916183;True;False;14,0
858;2021-06-01 23:00:00;6,48;7,12;1209,863;28;26,83;822,24;3,64;0,01;1,2573590183909273;6,536562378403889;0,3897667744279785;True;True;14,0
859;2021-06-01 23:10:00;6,64;7,13;1239,947;29;26,22;824,29;3,69;0,01;1,2571258510490602;6,697544926804751;0,37134113914111694;True;True;14,0
860;2021-06-01 23:20:00;6,7;7,23;1290,047;32;30,03;834,65;3,69;0,01;1,2571258510490602;6,758064911083107;0,37605841070681023;True;True;15,0
861;2021-06-01 23:30:00;6,52;7,1;1195,097;28;21,61;820,49;3,62;0,01;1,2574523035454694;6,577074174832578;0,3779390670025079;True;True;14,0
862;2021-06-01 23:40:00;6,26;6,88;1062,244;20;20,77;795,58;3,78;0,04;1,2567063135359906;6,313549201668795;0,37976980233484586;True;True;14,0
863;2021-06-01 23:50:00;6,78;7,16;1237,272;19;22,78;826,9;3,7;0,0;1,2570792253821768;6,838673674612212;0,3480698389628972;True;False;15,0
864;2021-07-01 00:00:00;6,44;6,95;1114,878;19;33,6;802,92;3,77;0,0;1,2567529184347397;6,495169244108988;0,3660772829912847;True;False;14,0
865;2021-07-01 00:10:00;6,38;6,74;966,992;21;24,82;778,85;3,79;0,04;1,2566597112297984;6,434496165392506;0,3265848931265247;True;False;14,0
866;2021-07-01 00:20:00;6,7;7,24;1279,758;21;26,78;836,54;3,74;0,01;1,2568927486940213;6,757647180903092;0,3731282770109773;True;True;15,0
867;2021-07-01 00:30:00;6,34;6,99;1077,774;21;26,71;807,95;3,77;0,17;1,2567529184347397;6,394312578827792;0,37090523657302366;True;True;14,0
868;2021-07-01 00:40:00;5,66;6,57;713,191;31;26,49;759,0;3,73;0,48;1,2569393639706896;5,708769535100296;0,34490157015548134;True;False;12,0
869;2021-07-01 00:50:00;4,88;6,48;341,271;30;4,64;748,2;3,97;1,35;1,255821312167436;4,920588819222088;0,2577300205446336;True;False;11,0
870;2021-07-01 01:00:00;5,24;6,52;522,353;18;16,92;753,39;4,01;0,95;1,255635114850982;5,2833219358249295;0,3186836026814098;True;False;12,0
871;2021-07-01 01:10:00;5,54;6,48;557,235;18;29,0;748,78;4,04;0,72;1,2554954939018397;5,585595152999951;0,2877046443060407;True;False;12,0
872;2021-07-01 01:20:00;5,98;6,57;714,744;24;35,12;758,95;4,14;0,38;1,2550302578320578;6,0284716084134535;0,29352541334291504;True;False;13,0
873;2021-07-01 01:30:00;5,28;6,48;521,259;29;26,59;748,52;4,06;0,83;1,2554024261327985;5,323323765428187;0,31090075286917734;True;False;12,0
874;2021-07-01 01:40:00;5,8;6,49;636,479;29;36,16;749,28;3,92;0,46;1,256054116821613;5,848602170471234;0,28624946624170633;True;False;13,0
875;2021-07-01 01:50:00;5,04;6,47;397,846;32;25,46;748,04;3,86;1,16;1,2563335676133913;5,082610485921117;0,272628567312461;True;False;11,0
876;2021-07-01 02:00:00;4,19;6,48;130,067;19;29,63;748,15;4,18;1,51;1,2548442352600426;4,223753843919091;0,1553059780626041;True;False;9,0
877;2021-07-01 02:10:00;4,46;6,48;260,263;24;13,09;748,69;4,22;1,29;1,254658253673977;4,495706786431468;0,2577124180615079;True;False;10,0
878;2021-07-01 02:20:00;4,67;6,47;311,25;14;27,39;747,78;4,18;1,34;1,2548442352600426;4,7076206327212775;0,2684243047716409;True;False;10,0
879;2021-07-01 02:30:00;5,52;6,5;598,659;21;25,83;751,45;4,18;0,67;1,2548442352600426;5,56446807122515;0,31262622122916756;True;False;12,0
880;2021-07-01 02:40:00;6,08;6,54;792,368;21;26,67;756,09;3,96;0,14;1,255867867939374;6,130645432906554;0,30940346980632505;True;False;13,0
881;2021-07-01 02:50:00;5,45;6,49;630,232;21;17,25;749,76;3,96;0,55;1,255867867939374;5,49539763311525;0,341680294966203;True;False;12,0
882;2021-07-01 03:00:00;4,36;6,48;241,614;21;16,01;748,15;4,01;1,48;1,255635114850982;4,396046496220744;0,25588929236238667;True;False;10,0
883;2021-07-01 03:10:00;5,03;6,48;410,117;21;29,76;748,28;4,13;1,0;1,2550767698849452;5,070833910288681;0,2830000184037648;True;False;11,0
884;2021-07-01 03:20:00;5,66;6,58;669,296;11;15,51;760,29;4,11;0,55;1,2551698016880155;5,706089276500481;0,3241301217704409;True;False;12,0
885;2021-07-01 03:30:00;6,32;6,68;933,977;9;14,63;771,54;4,11;0,06;1,2551698016880155;6,371463644431633;0,3248892960298469;True;False;14,0
886;2021-07-01 03:40:00;6,12;6,58;858,225;17;26,1;760,31;4,21;0,09;1,2547047452307822;6,169072953039586;0,3288957736837052;True;False;13,0
887;2021-07-01 03:50:00;6,18;6,7;969,086;20;21,65;773,87;4,23;0,02;1,2546117646756827;6,229400175160919;0,36069529475603157;True;False;13,0
888;2021-07-01 04:00:00;5,96;6,62;817,875;27;24,56;764,62;4,25;0,25;1,2545187943515135;6,0074931947266395;0,3394094425788868;True;False;13,0
889;2021-07-01 04:10:00;5,4;6,49;620,092;24;23,65;749,66;4,28;0,55;1,2543793580346256;5,442829080124413;0,3460181570447881;True;False;12,0
890;2021-07-01 04:20:00;5,25;6,49;529,075;23;26,39;749,79;4,34;0,83;1,254100554333413;5,291247306965383;0,32133638898074257;True;False;12,0
891;2021-07-01 04:30:00;6,55;6,96;1105,387;25;50,01;804,23;4,29;0,03;1,2543328843710442;6,601868554753312;0,34564524203488406;True;True;14,0
892;2021-07-01 04:40:00;5,06;6,48;470,986;34;18,13;748,33;4,47;0,95;1,253496794243142;5,098936026393851;0,31965842717385773;True;False;11,0
893;2021-07-01 04:50:00;5,52;6,53;602,238;26;37,7;754,24;4,47;0,69;1,253496794243142;5,562475665156928;0,3148332791220799;True;False;12,0
894;2021-07-01 05:00:00;6,36;6,82;1036,362;34;37,46;788,6;4,27;0,05;1,254425834252045;6,410522309299023;0,3539550251176117;True;True;14,0
895;2021-07-01 05:10:00;5,71;6,57;744,941;37;32,75;759,17;4,31;0,38;1,2542399447022767;5,755074561985182;0,3516299535631069;True;False;13,0
896;2021-07-01 05:20:00;5,71;6,54;757,734;28;17,95;755,29;4,55;0,27;1,2531254629569188;5,753369458627149;0,357986651973441;True;False;13,0
897;2021-07-01 05:30:00;6,42;6,98;1149,226;22;22,9;806,65;4,55;0,01;1,2531254629569188;6,468762158386391;0,38199593581624314;True;True;14,0
898;2021-07-01 05:40:00;6,27;6,79;1017,725;22;25,4;784,85;4,49;0,02;1,2534039462033182;6,31809081137391;0,3630694448365187;True;True;14,0
899;2021-07-01 05:50:00;6,29;6,7;982,476;22;24,33;773,91;4,53;0,01;1,2532182805664807;6,3379312361023;0,3472132028932826;True;False;14,0
900;2021-07-01 06:00:00;5,83;6,56;803,228;22;20,17;758,01;4,55;0,12;1,2531254629569188;5,874280900839978;0,3565262889561052;True;False;13,0
901;2021-07-01 06:10:00;6,14;6,64;851,264;26;22,56;767,18;4,57;0,18;1,2530326554782247;6,186482727054812;0,3234816897732647;True;False;13,0
902;2021-07-01 06:20:00;6,67;7,19;1272,354;21;31,96;831,03;4,28;0,01;1,2543793580346256;6,722901845264783;0,37675107262792895;True;True;14,0
903;2021-07-01 06:30:00;5,53;6,71;765,803;27;20,42;775,01;4,33;0,56;1,254147015239503;5,573515989345721;0,3979661731690197;True;False;12,0
904;2021-07-01 06:40:00;6,74;7,49;1348,723;30;33,91;865,73;4,57;0,33;1,2530326554782247;6,7910250130862275;0,3874660212133477;True;True;15,0
905;2021-07-01 06:50:00;5,46;6,57;570,735;33;33,11;758,67;4,35;0,84;1,2540540959764803;5,502829246500665;0,3081720486937275;True;False;12,0
906;2021-07-01 07:00:00;5,15;6,49;528,461;28;17,93;749,27;4,68;0,72;1,2525223951537539;5,188283505741353;0,34045419804620586;True;False;11,0
907;2021-07-01 07:10:00;6,55;7,19;1224,036;27;30,67;830,4;4,72;0,11;1,2523369216747486;6,598364944966083;0,3833558056175334;True;True;14,0
908;2021-07-01 07:20:00;5,58;6,5;616,635;28;32,83;751,06;4,63;0,6;1,252754293764507;5,621826901384075;0,31225730933603063;True;False;12,0
909;2021-07-01 07:30:00;5,87;6,49;710,899;31;37,8;750,13;4,82;0,28;1,2518734142205448;5,912614224262847;0,3094468894087461;True;False;13,0
910;2021-07-01 07:40:00;5,31;6,48;511,066;35;42,76;749,03;4,69;0,84;1,252476023002233;5,349406877530039;0,3003841021546557;True;False;12,0
911;2021-07-01 07:50:00;5,96;6,67;882,929;35;41,57;770,46;4,58;0,18;1,2529862555359899;6,005045916903615;0,3668543166655941;True;False;13,0
912;2021-07-01 08:00:00;5,8;6,52;771,219;35;35,7;753,72;4,54;0,26;1,2531718704949488;5,844125181178719;0,3476450422405088;True;False;13,0
913;2021-07-01 08:10:00;6,28;6,91;1058,764;31;19,05;797,9;4,62;0,09;1,2528006810627985;6,32715209623554;0,3760894860150098;True;True;14,0
914;2021-07-01 08:20:00;5,07;6,47;480,652;22;29,64;748,07;4,49;0,96;1,2534039462033182;5,108886828335842;0,3243162849103181;True;False;11,0
915;2021-07-01 08:30:00;4,9;6,48;421,626;22;33,87;748,24;4,64;1,16;1,2527079089926454;4,936668786016252;0,31531328070035164;True;False;11,0
916;2021-07-01 08:40:00;5,15;6,48;455,739;26;30,52;748,3;4,87;1,0;1,2516417547219258;5,187067271078285;0,2938105617803867;True;False;11,0
917;2021-07-01 08:50:00;6,44;7,06;1166,454;23;18,42;816,26;4,67;0,07;1,2525687698277679;6,4879530366359415;0,3842920266808496;True;True;14,0
918;2021-07-01 09:00:00;5,77;6,49;709,637;22;19,99;749,91;4,6;0,29;1,2528934632418163;5,813466373141118;0,32497324480910256;True;False;13,0
919;2021-07-01 09:10:00;6,28;6,76;1016,179;29;49,22;781,05;4,51;0,0;1,2533111083131885;6,328011267847644;0,360815623103965;True;False;14,0
920;2021-07-01 09:20:00;5,17;6,57;555,995;39;44,56;758,68;4,3;0,88;1,2542864132605211;5,210876170122694;0,3535537738250457;True;False;11,0
921;2021-07-01 09:30:00;4,41;6,48;231,786;39;47,14;748,27;4,38;1,48;1,2539147361928173;4,444428208146455;0,2375507273431911;True;False;10,0
922;2021-07-01 09:40:00;5,5;6,56;621,462;40;39,59;757,48;4,31;0,59;1,2542399447022767;5,543416828532137;0,3282455297638536;True;False;12,0
923;2021-07-01 09:50:00;5,15;6,48;509,807;43;36,72;748,53;4,4;0,8;1,253821842401842;5,190077105227492;0,3280962105203738;True;False;11,0
924;2021-07-01 10:00:00;5,26;6,53;571,101;42;43,64;754,83;4,29;0,8;1,2543328843710442;5,301653221069072;0,3448226764230886;True;False;12,0
